condition,block_A,block_B,yield
14,19,6,46.319082168059076
14,19,7,56.40505460920618
14,19,8,56.524134023236186
14,19,9,41.11927644972276
15,0,0,85.83434833136769
15,0,1,66.37670910619123
15,0,2,85.1024940644532
15,0,3,74.431931380343
15,0,4,83.79749441125183
15,0,5,61.01631893062224
15,0,6,57.15695289582533
15,0,7,49.06932767604077
15,0,8,51.035250226035764
15,0,9,58.15561582488602
15,1,0,92.0850200224262
15,1,1,50.14553113077827
15,1,2,70.98463961678596
15,1,3,70.53850110872774
15,1,4,71.1451191873787
15,1,5,49.6757267960186
15,1,6,54.87001031491698
15,1,7,76.13110518397625
15,1,8,58.44350403926971
15,1,9,64.37130800471216
15,2,0,81.04308155037839
15,2,1,72.99387729898032
15,2,2,66.11659753957059
15,2,3,52.58663904058525
15,2,4,78.1323823517491
15,2,5,67.4275432756773
15,2,6,51.10492785111376
15,2,7,49.59909093704305
15,2,8,43.37642012936935
15,2,9,47.2558651170773
15,3,0,76.49590104083266
15,3,1,76.34367961854677
15,3,2,72.2333309493071
15,3,3,71.12202603084951
15,3,4,58.2936552266497
15,3,5,56.94212576813137
15,3,6,54.90454845358946
15,3,7,59.71903541116552
15,3,8,49.64396352393002
15,3,9,51.41487736283602
15,4,0,62.79271387646218
15,4,1,91.77561075450869
15,4,2,96.88614133410331
15,4,3,72.8037339397156
15,4,4,61.705736194253824
15,4,5,51.005635194012875
15,4,6,54.645012006424544
15,4,7,57.86850146015221
15,4,8,50.49243533614081
15,4,9,38.94203085033019
15,5,0,76.1085790422568
15,5,1,85.33023288627437
15,5,2,80.2798421933688
15,5,3,76.88020410257631
15,5,4,62.02450591898403
15,5,5,76.58798436793668
15,5,6,70.88353764060845
15,5,7,60.247153633896644
15,5,8,58.462606785290895
15,5,9,62.54843283602195
15,6,0,73.02236798339813
15,6,1,79.70487889315892
15,6,2,71.03876864402736
15,6,3,61.80626004826709
15,6,4,72.26494479999799
15,6,5,56.053603055738385
15,6,6,62.218841757771884
15,6,7,37.70735248729825
15,6,8,45.77001918158149
15,6,9,43.13385867291879
15,7,0,65.4803097571169
15,7,1,57.139479305299815
15,7,2,56.80539553846836
15,7,3,63.108550795316795
15,7,4,70.1850012747065
15,7,5,33.40619430588069
15,7,6,54.49071040468324
15,7,7,45.696768049064055
15,7,8,51.27939631304922
15,7,9,50.56928078568219
15,8,0,63.178550011892966
15,8,1,49.6931141225636
15,8,2,72.23241475348803
15,8,3,63.39766847718637
15,8,4,65.25095631910015
15,8,5,43.76650184334821
15,8,6,72.31439607534189
15,8,7,62.166230783028034
15,8,8,37.808393351345224
15,8,9,48.83079257159975
15,9,0,59.341612842705
15,9,1,65.88903927014591
15,9,2,61.715904011977585
15,9,3,54.81341628302753
15,9,4,45.84567129154261
15,9,5,50.940476700930816
15,9,6,58.12588181281259
15,9,7,61.54094282381255
15,9,8,35.33351527073625
15,9,9,55.49129548744155
15,10,0,70.02402106752018
15,10,1,41.74556329237738
15,10,2,59.26725481094589
15,10,3,50.98708682997367
15,10,4,40.49703739928298
15,10,5,49.01792651442244
15,10,6,49.20402190893075
15,10,7,49.90423785896583
15,10,8,43.48297018882439
15,10,9,40.73764409158726
15,11,0,42.72079024796054
15,11,1,47.98154348129885
15,11,2,34.841041465179714
15,11,3,43.02311289633421
15,11,4,27.14274022666145
15,11,5,44.51449568459708
15,11,6,45.31858559923414
15,11,7,39.852439864575466
15,11,8,49.13320492022988
15,11,9,56.82881358116356
15,12,0,36.446467875953196
15,12,1,37.85330012716512
15,12,2,29.66534041676066
15,12,3,46.53963844384157
15,12,4,26.717997415601282
15,12,5,62.42747260137232
15,12,6,58.98197828641701
15,12,7,58.3587592023177
15,12,8,45.39875167232137
15,12,9,49.15724407486649
15,13,0,54.697971211195764
15,13,1,51.43842951642219
15,13,2,50.81221633888682
15,13,3,40.093131182172655
15,13,4,45.595794437889445
15,13,5,44.57907851180105
15,13,6,56.433573615423136
15,13,7,56.761499008107194
15,13,8,52.35357133002769
15,13,9,51.22335640603968
15,14,0,35.80739125184431
15,14,1,45.78350738726285
15,14,2,45.56341670840316
15,14,3,27.526442575530268
15,14,4,46.58550744203868
15,14,5,53.988269134539216
15,14,6,49.198295685557255
15,14,7,46.95153159365107
15,14,8,50.24815285993518
15,14,9,43.21506422387612
15,15,0,51.35621250732717
15,15,1,54.711517926398216
15,15,2,41.30212326927123
15,15,3,47.59333654938081
15,15,4,65.71636941519932
15,15,5,54.96486033554776
15,15,6,69.59462917615203
15,15,7,53.32375324112445
15,15,8,59.795151052895925
15,15,9,47.53239511076565
15,16,0,38.5918778207191
15,16,1,30.89219096836258
15,16,2,37.79743296680419
15,16,3,51.9996946490484
15,16,4,56.349934853727746
15,16,5,58.19277773393109
15,16,6,43.11820447161121
15,16,7,54.563633562949384
15,16,8,53.93730756952164
15,16,9,46.0612492273993
15,17,0,43.53880977909551
15,17,1,45.78993600668917
15,17,2,49.2275966442188
15,17,3,43.171521780234166
15,17,4,41.222984232339286
15,17,5,50.21582682628928
15,17,6,51.319382459909725
15,17,7,44.02991484407071
15,17,8,41.877564080418175
15,17,9,63.635543639882066
15,18,0,40.295044439627645
15,18,1,19.44504211198053
15,18,2,43.26336680226428
15,18,3,43.53181486541486
15,18,4,34.362920323785914
15,18,5,46.71818892812963
15,18,6,33.85305888973093
15,18,7,68.46251167387544
15,18,8,55.75966317556941
15,18,9,40.99906979689013
15,19,0,32.99745172902772
15,19,1,41.93282798108058
15,19,2,54.256740735416244
15,19,3,38.59384712049237
15,19,4,53.82031542838218
15,19,5,61.26158624397973
15,19,6,36.97489016008963
15,19,7,61.12349408306086
15,19,8,48.34552903683271
15,19,9,74.35918156547135
16,0,0,83.35551404714401
16,0,1,55.01804625433127
16,0,2,69.36499432314787
16,0,3,75.74205827568204
16,0,4,56.703405261920025
16,0,5,67.58290639631781
16,0,6,51.84617964785855
16,0,7,46.09357878972657
16,0,8,47.81399231625734
16,0,9,54.99612348973299
16,1,0,84.27260500256591
16,1,1,82.4270683301205
16,1,2,74.67283215966563
16,1,3,81.42561827072574
16,1,4,57.40153283471594
16,1,5,73.11677139602352
16,1,6,54.35147139861154
16,1,7,57.40917972485959
16,1,8,41.13745228808139
16,1,9,54.261149028095005
16,2,0,73.22778840248905
16,2,1,62.12651757967317
16,2,2,88.46798559979004
16,2,3,66.78482999556863
16,2,4,64.12573668339355
16,2,5,62.84018327944534
16,2,6,50.88956890080271
16,2,7,49.573383515288114
16,2,8,58.69571426349226
16,2,9,68.09867483601941
16,3,0,72.19259450061077
16,3,1,92.35931467736197
16,3,2,75.81785909527463
16,3,3,79.08836760557477
16,3,4,70.84189609295406
16,3,5,57.38955901541078
16,3,6,74.51142101712422
16,3,7,74.47192641348191
16,3,8,58.73900924215341
16,3,9,43.07280712210032
16,4,0,68.42775386540043
16,4,1,93.47603375608212
16,4,2,76.40528410894974
16,4,3,70.52537173949511
16,4,4,60.07163718268165
16,4,5,67.68919724582832
16,4,6,51.23708118229381
16,4,7,48.53475203861607
16,4,8,54.34127564065457
16,4,9,60.7320115000033
16,5,0,64.67971477339465
16,5,1,85.37909636879037
16,5,2,74.81966806349651
16,5,3,71.76689318684485
16,5,4,65.20568719695208
16,5,5,75.09200985004
16,5,6,53.153147637248686
16,5,7,46.23008502390505
16,5,8,47.91863533613748
16,5,9,47.139206656792645
16,6,0,64.30325232009632
16,6,1,77.83543212801047
16,6,2,52.101711283408505
16,6,3,69.52557289498907
16,6,4,45.87389904709652
16,6,5,66.88716319104103
16,6,6,72.26899538947688
16,6,7,47.321484102614484
16,6,8,48.82046410356969
16,6,9,38.12876100743291
16,7,0,62.058929654919545
16,7,1,67.44263231360789
16,7,2,38.870341008838786
16,7,3,50.22215809176864
16,7,4,69.23028897694844
16,7,5,62.99183955044688
16,7,6,65.70949741228371
16,7,7,44.138943545256595
16,7,8,42.27628905096937
16,7,9,24.25485555827503
16,8,0,47.37855608341539
16,8,1,64.4613225103925
16,8,2,56.24119550359058
16,8,3,69.12201300827086
16,8,4,54.35420481247151
16,8,5,63.66498698809141
16,8,6,55.756716060139574
16,8,7,31.443494522466906
16,8,8,59.029146885991224
16,8,9,53.709682633258026
16,9,0,63.393256729774365
16,9,1,52.90291219552977
16,9,2,39.496522696535905
16,9,3,60.03361709430484
16,9,4,56.58373706719322
16,9,5,38.93090283897768
16,9,6,38.13307111971015
16,9,7,42.087817046102174
16,9,8,32.41488668947355
16,9,9,51.164735570152075
16,10,0,64.8042199264519
16,10,1,68.84582743275189
16,10,2,61.888429721874
16,10,3,37.24679127549831
16,10,4,49.84819018987155
16,10,5,53.65482436131441
16,10,6,53.043880228555615
16,10,7,28.757761992588872
16,10,8,59.30435454052346
16,10,9,46.093111211511925
16,11,0,61.58099195952962
16,11,1,39.525648736760076
16,11,2,54.08694002760739
16,11,3,44.41821810129345
16,11,4,48.99945579142507
16,11,5,44.32759798542116
16,11,6,41.71403682016341
16,11,7,44.34977723369961
16,11,8,45.24885959188186
16,11,9,48.8462497154725
16,12,0,42.95766267041619
16,12,1,44.969216581907375
16,12,2,54.7255372520519
16,12,3,35.81324703423559
16,12,4,65.08257431189658
16,12,5,66.28460630816119
16,12,6,61.34798755601262
16,12,7,77.70937714138076
16,12,8,49.76976983966147
16,12,9,49.81577980125484
16,13,0,52.2055002235907
16,13,1,49.624065093771804
16,13,2,47.52509653290153
16,13,3,47.26882809179665
16,13,4,57.74838604591655
16,13,5,53.68063773786985
16,13,6,61.99643667827337
16,13,7,61.44647268366955
16,13,8,48.09070948716177
16,13,9,55.822952041290804
16,14,0,55.907956002745884
16,14,1,40.77004045404601
16,14,2,68.32858780263386
16,14,3,66.36289341018654
16,14,4,52.58797853042729
16,14,5,60.5209683657195
16,14,6,68.19375142497891
16,14,7,49.06690185952148
16,14,8,54.22387631985899
16,14,9,50.77118720918293
16,15,0,52.208962748598395
16,15,1,43.11750629756135
16,15,2,67.27964954502117
16,15,3,62.11620494960943
16,15,4,56.134074738213556
16,15,5,37.76377121714936
16,15,6,62.49570811469303
16,15,7,68.40804826956393
16,15,8,68.2932556668231
16,15,9,55.18947099826084
16,16,0,56.25845919909934
16,16,1,56.581949731392314
16,16,2,62.78863545895504
16,16,3,76.58589637069592
16,16,4,48.40093600287301
16,16,5,52.967360516201026
16,16,6,63.35648813333744
16,16,7,54.00765533989734
16,16,8,56.486821973745535
16,16,9,51.314572395822346
16,17,0,47.85054797900556
16,17,1,32.52095625501598
16,17,2,52.15179936179811
16,17,3,37.93150583749981
16,17,4,45.58544889703685
16,17,5,60.396084661042835
16,17,6,44.86273180149308
16,17,7,47.99475525339808
16,17,8,57.88789141790911
16,17,9,47.29272169345608
16,18,0,54.2968181120815
16,18,1,49.33525178728917
16,18,2,67.32569041273219
16,18,3,61.48442585049708
16,18,4,52.74029002716534
16,18,5,41.68335446729063
16,18,6,61.95592069231396
16,18,7,62.39565696802306
16,18,8,59.95325407315065
16,18,9,48.55544072598368
16,19,0,35.593561802333475
16,19,1,46.1230814319305
16,19,2,39.76369274308994
16,19,3,73.75541962040609
16,19,4,42.94167883439256
16,19,5,39.277483042030696
16,19,6,44.328592566245625
16,19,7,64.36097681331191
16,19,8,65.62212619202501
16,19,9,54.38550963455271
17,0,0,72.25875226410102
17,0,1,74.44709145049808
17,0,2,56.06940860829064
17,0,3,55.304088776256634
17,0,4,51.079965906881256
17,0,5,58.44218730243461
17,0,6,49.56985671560103
17,0,7,42.81911921248077
17,0,8,55.668382472288116
17,0,9,21.03965717863
17,1,0,76.77850102196393
17,1,1,57.28287868409885
17,1,2,75.95738671389849
17,1,3,56.96690438284394
17,1,4,48.89757328884128
17,1,5,82.17789385402789
17,1,6,51.859934143348326
17,1,7,39.581433652550466
17,1,8,56.46986692017988
17,1,9,47.60203958498176
17,2,0,73.76948305058386
17,2,1,61.87684847602857
17,2,2,68.47549664390979
17,2,3,66.75931987114895
17,2,4,64.84015709778866
17,2,5,83.43661509280747
17,2,6,76.32750963296395
17,2,7,65.69796919597182
17,2,8,36.93626254067302
17,2,9,44.683906840859514
17,3,0,74.36611235533033
17,3,1,80.1332175664632
17,3,2,72.66941237013434
17,3,3,85.1600252421601
17,3,4,65.72916290084099
17,3,5,62.72916195967642
17,3,6,55.980773772154016
17,3,7,54.189281735173125
17,3,8,50.26150165900607
17,3,9,68.05289057997454
17,4,0,61.67782317427432
17,4,1,63.710333693614004
17,4,2,74.67874678604642
17,4,3,61.18792166986131
17,4,4,72.32138580054661
17,4,5,55.13669713563413
17,4,6,52.252969194039466
17,4,7,66.06206984053784
17,4,8,44.2231805796855
17,4,9,72.63627373341652
17,5,0,75.0939483847323
17,5,1,75.4724375279271
17,5,2,77.47283570962252
17,5,3,61.85780676899248
17,5,4,48.72071197194021
17,5,5,64.84954567267049
17,5,6,47.479088246894854
17,5,7,83.31124669391285
17,5,8,58.46814880950467
17,5,9,70.77556957416323
17,6,0,66.0129337895414
17,6,1,66.36005136766107
17,6,2,64.39314664446191
17,6,3,69.34972304119233
17,6,4,79.43559133340014
17,6,5,60.43623532981013
17,6,6,46.45538957844746
17,6,7,36.83289362813993
17,6,8,49.73273514821345
17,6,9,26.283823488084618
17,7,0,60.48705001558038
17,7,1,71.57774302882413
17,7,2,66.18025300081915
17,7,3,50.21506414249747
17,7,4,56.00917002450827
17,7,5,57.3348695083962
17,7,6,34.52409421630937
17,7,7,38.32065802420659
17,7,8,59.42619149803804
17,7,9,43.07551165767079
17,8,0,70.263349521301
17,8,1,67.93185414299255
17,8,2,61.397185722206125
17,8,3,38.54989824636335
17,8,4,44.57329928599524
17,8,5,72.67408475985462
17,8,6,47.360031910355936
17,8,7,49.56909261939502
17,8,8,34.63397946007195
17,8,9,58.8300029999442
17,9,0,54.56259637261661
17,9,1,51.36454709113059
17,9,2,63.44687090259056
17,9,3,57.75910007744803
17,9,4,44.20416627406061
17,9,5,42.026946586461975
17,9,6,51.430018291107906
17,9,7,35.99040678565064
17,9,8,37.90329656672552
17,9,9,15.283252121700992
17,10,0,57.940263048005114
17,10,1,46.5836316480506
17,10,2,45.36844990449426
17,10,3,39.83448605968581
17,10,4,29.59036636449528
17,10,5,34.26304320593729
17,10,6,50.891015127168785
17,10,7,39.04638540309025
17,10,8,41.22602035922637
17,10,9,38.624995796109815
17,11,0,45.79901247886152
17,11,1,40.45464896742356
17,11,2,41.0739168211841
17,11,3,54.36723174787367
17,11,4,38.57453182281302
17,11,5,50.36120449411872
17,11,6,44.70248128294449
17,11,7,50.30100284632878
17,11,8,48.60601653861451
17,11,9,37.63721290308498
17,12,0,51.642603001051356
17,12,1,62.25258989411885
17,12,2,34.63900773940793
17,12,3,43.45440497062674
17,12,4,53.89088946449828
17,12,5,72.68925326514487
17,12,6,57.57748305929241
17,12,7,57.37480316825527
17,12,8,45.10636056120727
17,12,9,41.42937394551659
17,13,0,60.35120182958765
17,13,1,65.76809538943674
17,13,2,69.73680256653316
17,13,3,60.34469978241464
17,13,4,69.3045703748046
17,13,5,40.58403810798124
17,13,6,53.966855623526875
17,13,7,51.99303911457045
17,13,8,62.0505953796442
17,13,9,56.90619150398418
17,14,0,58.96746552112139
17,14,1,46.74820167950179
17,14,2,56.00435009966718
17,14,3,67.94085510570122
17,14,4,45.291910133472754
17,14,5,47.149816046332745
17,14,6,80.31801443912049
17,14,7,71.42775172432697
17,14,8,50.127772071898
17,14,9,53.034479550241265
17,15,0,63.304707348039614
17,15,1,50.948404114610405
17,15,2,67.88997016749137
17,15,3,37.6716147428755
17,15,4,43.59482722844943
17,15,5,73.23832182659162
17,15,6,54.78334755194476
17,15,7,65.92256173505596
17,15,8,44.82888045367986
17,15,9,51.91295542423248
17,16,0,48.247387270512895
17,16,1,60.28833844744529
17,16,2,52.84151331723259
17,16,3,57.86203821626532
17,16,4,65.34684693495791
17,16,5,70.34779536761708
17,16,6,73.27973629282127
17,16,7,63.25148509578668
17,16,8,75.89961220884751
17,16,9,56.526218684550244
17,17,0,42.05017660513437
17,17,1,43.41695510620688
17,17,2,52.25388301084214
17,17,3,73.53951078648967
17,17,4,72.49908556765105
17,17,5,58.960507787110515
17,17,6,67.42848683041231
17,17,7,53.72797831055875
17,17,8,55.41181974327998
17,17,9,50.60459875385763
17,18,0,49.81215829260315
17,18,1,45.47949693906551
17,18,2,34.51974706503117
17,18,3,70.6068995894915
17,18,4,65.8789314399528
17,18,5,41.81078140864719
17,18,6,67.21952625972573
17,18,7,71.50401953552348
17,18,8,64.12578809867115
17,18,9,68.26493802103458
17,19,0,46.34317371865867
17,19,1,36.394437277467375
17,19,2,58.03795226122629
17,19,3,29.65132063054249
17,19,4,45.275416130792564
17,19,5,40.62324553785131
17,19,6,42.1043707583036
17,19,7,64.22241395558413
17,19,8,57.93393778047676
17,19,9,52.23405301569854
18,0,0,63.587027790975824
18,0,1,78.96362159036629
18,0,2,68.26646373643386
18,0,3,74.39875512587216
18,0,4,66.32232397423495
18,0,5,44.66038291917935
18,0,6,49.93518315468073
18,0,7,54.413784929316186
18,0,8,42.71141665818154
18,0,9,40.62851056744528
18,1,0,68.40315037483428
18,1,1,45.5160054124381
18,1,2,63.72834782023874
18,1,3,51.35749453049887
18,1,4,70.12629174947061
18,1,5,84.28186295502988
18,1,6,56.81190127719893
18,1,7,50.953184769189505
18,1,8,45.524816001132976
18,1,9,50.4332171718195
18,2,0,70.82787258552025
18,2,1,70.68758145708726
18,2,2,80.83546011172396
18,2,3,64.09068094182948
18,2,4,72.83065540163147
18,2,5,76.64502677404744
18,2,6,65.22118957750621
18,2,7,51.26205706296696
18,2,8,47.37765909497562
18,2,9,59.667583159257866
18,3,0,73.24590011753655
18,3,1,69.1644794668808
18,3,2,63.22323653686338
18,3,3,79.82095358357654
18,3,4,80.14226693573447
18,3,5,46.43356944125012
18,3,6,56.71593762199806
18,3,7,79.06376633462207
18,3,8,51.84307957674741
18,3,9,37.15199974221679
18,4,0,71.65915241086046
18,4,1,72.617415052649
18,4,2,65.20579477747523
18,4,3,63.870915230744494
18,4,4,70.89493467751664
18,4,5,68.87001370147897
18,4,6,66.24844211667065
18,4,7,62.49451663756872
18,4,8,39.318259412929976
18,4,9,28.78972423536858
18,5,0,52.37088400906682
18,5,1,61.976841442250276
18,5,2,66.9869141095629
18,5,3,70.64102856075692
18,5,4,68.7104970922266
18,5,5,45.04986543621365
18,5,6,62.18132648893013
18,5,7,55.44171046618006
18,5,8,48.50748719657687
18,5,9,51.44378881795802
18,6,0,69.30699036968828
18,6,1,66.34079256811853
18,6,2,64.85230104767453
18,6,3,67.80178020609954
18,6,4,59.46059324242802
18,6,5,74.85049471341732
18,6,6,55.04067570069672
18,6,7,48.11204432041585
18,6,8,54.02997115687681
18,6,9,51.88725433612559
18,7,0,49.275570677410904
18,7,1,37.99324978052393
18,7,2,48.34236648947868
18,7,3,41.98719926837388
18,7,4,55.74092460965909
18,7,5,59.459808517707444
18,7,6,53.09305846392848
18,7,7,63.20497387577218
18,7,8,36.78692887593215
18,7,9,43.925154708329586
18,8,0,56.782890217494185
18,8,1,58.24845105929094
18,8,2,52.11142703822341
18,8,3,52.5213052147316
18,8,4,55.70490647695283
18,8,5,65.43174098475735
18,8,6,54.0046259104296
18,8,7,55.68805941679036
18,8,8,52.389678446172574
18,8,9,42.26504029579645
18,9,0,51.387557282456775
18,9,1,58.3789419514685
18,9,2,53.42048994633709
18,9,3,48.257540341642965
18,9,4,49.77953434642765
18,9,5,37.002209490507596
18,9,6,48.84588579768777
18,9,7,53.05849472835293
18,9,8,48.28182314927779
18,9,9,59.113266472611734
18,10,0,58.50178735195526
18,10,1,52.5312519905724
18,10,2,56.12735607556003
18,10,3,44.05984882084192
18,10,4,37.97328540725459
18,10,5,55.114471156998455
18,10,6,57.30070554740391
18,10,7,63.97250837856101
18,10,8,68.2662563874555
18,10,9,55.2320598491559
18,11,0,40.08727447066166
18,11,1,48.84870997885684
18,11,2,45.538356394246534
18,11,3,54.37445193949843
18,11,4,62.07407179986959
18,11,5,59.398338889862
18,11,6,45.43727592867635
18,11,7,61.60046625380039
18,11,8,46.80593617792065
18,11,9,62.062181774964756
18,12,0,47.41487673223344
18,12,1,51.480872863469415
18,12,2,57.64096018854593
18,12,3,50.63717812810846
18,12,4,63.40922865888638
18,12,5,72.15868820318893
18,12,6,62.597520589354936
18,12,7,47.92403724535047
18,12,8,43.02275593440089
18,12,9,59.39783261828839
18,13,0,56.70815282082021
18,13,1,62.391279853300006
18,13,2,75.96045622578646
18,13,3,71.61725141770714
18,13,4,47.714888283769405
18,13,5,42.15233321607581
18,13,6,49.03433631041923
18,13,7,72.94216503770753
18,13,8,69.76240288082217
18,13,9,67.19397383049443
18,14,0,45.11395323487956
18,14,1,42.144371990456506
18,14,2,77.71276528538547
18,14,3,67.12180288647744
18,14,4,44.92156253886089
18,14,5,45.83639263758434
18,14,6,68.75737402572909
18,14,7,70.29150371790699
18,14,8,61.997950130146094
18,14,9,56.151254905782736
18,15,0,45.302815669614034
18,15,1,67.30800563255175
18,15,2,79.0199061200405
18,15,3,47.07705022075907
18,15,4,72.89321559669976
18,15,5,50.35615938905201
18,15,6,45.774004794708326
18,15,7,78.08921621156216
18,15,8,67.91163167217138
18,15,9,60.56978151980419
18,16,0,55.24878691284416
18,16,1,71.53461004479426
18,16,2,42.34529420152385
18,16,3,49.08399882293948
18,16,4,55.5388770317724
18,16,5,61.00396381250629
18,16,6,61.74801663367846
18,16,7,54.944722765655804
18,16,8,62.59905400344995
18,16,9,56.89074846374235
18,17,0,52.92246351993347
18,17,1,65.69062621717997
18,17,2,57.362516479281744
18,17,3,44.86018615693738
18,17,4,67.08875717250358
18,17,5,70.97018347755683
18,17,6,72.97406638252284
18,17,7,77.48410827056395
18,17,8,59.622310894961615
18,17,9,62.78330523021036
18,18,0,80.28451956110928
18,18,1,66.24349978056483
18,18,2,64.40686588349129
18,18,3,73.54908722952683
18,18,4,62.706330908240105
18,18,5,75.21045326860408
18,18,6,68.85420834116039
18,18,7,61.606023170202384
18,18,8,76.80328794032634
18,18,9,51.30238317660656
18,19,0,56.18915125280034
18,19,1,59.29376166359964
18,19,2,60.240578853629344
18,19,3,60.4660385764587
18,19,4,49.04265691758074
18,19,5,60.07434795534371
18,19,6,52.431324306151616
18,19,7,64.89133923451249
18,19,8,66.80311673544864
18,19,9,60.212232092488485
19,0,0,57.07694290138225
19,0,1,64.7380481578043
19,0,2,63.568501950949894
19,0,3,36.68826964412733
19,0,4,53.10790956493996
19,0,5,47.10937647941693
19,0,6,40.58185576325043
19,0,7,46.10148558013828
19,0,8,52.7221053989283
19,0,9,36.84010740849123
19,1,0,61.713920854395354
19,1,1,43.63456618085563
19,1,2,65.52380333553003
19,1,3,65.90074715669478
19,1,4,59.25625124796564
19,1,5,65.61309051767986
19,1,6,52.65873279212033
19,1,7,55.64091480365849
19,1,8,56.64141895824299
19,1,9,46.14728938816684
19,2,0,48.94164534242691
19,2,1,85.20129219055721
19,2,2,50.14830863897796
19,2,3,68.54707829725885
19,2,4,42.4942706212858
19,2,5,56.94229398285011
19,2,6,74.4040568852941
19,2,7,50.35515904486476
19,2,8,46.25022031372451
19,2,9,38.78511252484717
19,3,0,61.876140417675686
19,3,1,52.50857133628668
19,3,2,80.1779545941932
19,3,3,60.55303210427731
19,3,4,69.08098567744871
19,3,5,57.53199782641042
19,3,6,43.7427394592042
19,3,7,39.81465596216561
19,3,8,43.98982367884354
19,3,9,32.3407964065481
19,4,0,50.56448705311573
19,4,1,54.293175780112435
19,4,2,63.43616558090874
19,4,3,66.5410744959275
19,4,4,53.772648517399865
19,4,5,53.41848852347758
19,4,6,61.90014556206606
19,4,7,68.4307004557129
19,4,8,49.62736385992369
19,4,9,41.023640713740726
19,5,0,50.96476072003896
19,5,1,57.542648539434204
19,5,2,50.5615654262578
19,5,3,53.644920417667585
19,5,4,52.523741474807515
19,5,5,57.59924192163144
19,5,6,46.92986237442132
19,5,7,51.607852501242604
19,5,8,42.72474303667896
19,5,9,55.033995662594904
19,6,0,61.08664463816875
19,6,1,59.07029764566452
19,6,2,51.54794669773589
19,6,3,69.13478356727013
19,6,4,51.084836398529255
19,6,5,60.11776233401801
19,6,6,56.22045190561741
19,6,7,45.12474753093289
19,6,8,57.08678220279
19,6,9,48.90646730984148
19,7,0,53.85222991927732
19,7,1,42.04697135698377
19,7,2,67.02067721187622
19,7,3,60.79292157193398
19,7,4,63.182880388409416
19,7,5,67.9355257878898
19,7,6,45.65930858367156
19,7,7,47.16706450471167
19,7,8,40.06232724354973
19,7,9,17.336367989522692
19,8,0,51.948273038988646
19,8,1,50.984051458982506
19,8,2,43.36780478313559
19,8,3,45.16202890514875
19,8,4,50.181072740416255
19,8,5,45.65495937941081
19,8,6,45.97346797991994
19,8,7,38.63267342962454
19,8,8,32.545078360337435
19,8,9,64.45369619090825
19,9,0,67.02727353734721
19,9,1,52.71491171167065
19,9,2,40.3834893994612
19,9,3,56.47809892126077
19,9,4,56.595927208744044
19,9,5,52.29187947916324
19,9,6,38.54656301557096
19,9,7,41.009677265508806
19,9,8,50.359951579562114
19,9,9,42.318047733786116
19,10,0,57.09800188993057
19,10,1,32.29639661418565
19,10,2,54.80422816116356
19,10,3,50.6692822588511
19,10,4,75.33693957366913
19,10,5,41.54066266985366
19,10,6,47.87858579810317
19,10,7,43.72219661146346
19,10,8,46.09954265784235
19,10,9,41.710306519588144
19,11,0,39.71287992488252
19,11,1,60.11592401041182
19,11,2,61.01235298468737
19,11,3,78.22613028837068
19,11,4,54.53795283305205
19,11,5,42.615048150403936
19,11,6,81.43878661963045
19,11,7,69.0687439754266
19,11,8,63.7967847790583
19,11,9,62.47991378415713
19,12,0,47.848894332624695
19,12,1,67.04542415778944
19,12,2,51.29757487148006
19,12,3,66.69185034644863
19,12,4,53.86887271976366
19,12,5,62.21138248443423
19,12,6,64.52649290979903
19,12,7,70.02377718013982
19,12,8,39.7946424620644
19,12,9,49.64654021105769
19,13,0,41.54719449221161
19,13,1,61.2815125633249
19,13,2,62.451341698188486
19,13,3,62.31582001738328
19,13,4,68.12608237172343
19,13,5,70.38388374172591
19,13,6,72.83216509487424
19,13,7,66.01790819017859
19,13,8,55.100073284639464
19,13,9,64.66890042839135
19,14,0,68.02959927914405
19,14,1,56.03083318780852
19,14,2,72.18065577891305
19,14,3,73.79875079038713
19,14,4,57.7552271174266
19,14,5,67.81021892209611
19,14,6,77.06780494209518
19,14,7,66.64936720510714
19,14,8,60.056743945758065
19,14,9,72.32461626748128
19,15,0,63.6720497596355
19,15,1,69.05533662949553
19,15,2,57.873536831603566
19,15,3,67.3295013898466
19,15,4,80.80551169095278
19,15,5,89.27900951451187
19,15,6,56.31877600749454
19,15,7,75.59360598707985
19,15,8,71.69679093655648
19,15,9,67.36047984258332
19,16,0,70.26974262142346
19,16,1,73.15405158414802
19,16,2,85.39311605004004
19,16,3,63.42803485280149
19,16,4,67.8655075201655
19,16,5,78.75303750086596
19,16,6,66.71791006040935
19,16,7,63.656939092466494
19,16,8,55.405720079801355
19,16,9,70.47488656877768
19,17,0,64.23026849628138
19,17,1,49.33365229716042
19,17,2,55.96126648652019
19,17,3,59.59876078404025
19,17,4,65.69420875412291
19,17,5,85.88989883593725
19,17,6,56.371485166135486
19,17,7,69.2878473834392
19,17,8,52.42661341419919
19,17,9,51.375920863033016
19,18,0,58.48445029105693
19,18,1,69.22814926430442
19,18,2,47.76954281162627
19,18,3,38.34184504438416
19,18,4,77.0496361081758
19,18,5,81.30594449377672
19,18,6,70.15539517100663
19,18,7,53.90996590366572
19,18,8,62.66775845635946
19,18,9,49.962254241233225
19,19,0,46.30219663787834
19,19,1,57.839612853184406
19,19,2,49.03961785557916
19,19,3,69.10905564166237
19,19,4,63.38232106631511
