Amine,Bromide,Catalyst,Solvent,Base,yield
47,36,21,1,c,0.15967685
47,36,21,2,a,0.24326928
47,36,21,2,b,0.2162984
47,36,21,2,c,0.08049587
47,36,21,3,a,0.23664825
47,36,21,3,b,0.43879783
47,36,21,3,c,0.15929677
47,37,1,1,a,0.3219749
47,37,1,1,b,0.42135617
47,37,1,1,c,0.08841253
47,37,1,2,a,0.19524668
47,37,1,2,b,0.43506476
47,37,1,2,c,0.050684504
47,37,1,3,a,0.2862308
47,37,1,3,b,0.48542246
47,37,1,3,c,0.08033985
47,37,2,1,a,0.16132024
47,37,2,1,b,-0.1585202
47,37,2,1,c,0.22645414
47,37,2,2,a,0.08519508
47,37,2,2,b,-0.413386
47,37,2,2,c,0.11263989
47,37,2,3,a,0.27010223
47,37,2,3,b,-0.07592288
47,37,2,3,c,0.18271253
47,37,3,1,a,0.34255442
47,37,3,1,b,0.33582437
47,37,3,1,c,0.2034466
47,37,3,2,a,0.2839248
47,37,3,2,b,0.25274235
47,37,3,2,c,0.15294935
47,37,3,3,a,0.3366613
47,37,3,3,b,0.35057434
47,37,3,3,c,0.19898932
47,37,4,1,a,0.3311802
47,37,4,1,b,0.7172566
47,37,4,1,c,0.16160229
47,37,4,2,a,0.22257483
47,37,4,2,b,0.5150584
47,37,4,2,c,0.10273439
47,37,4,3,a,0.28444487
47,37,4,3,b,0.5007724
47,37,4,3,c,0.13851197
47,37,5,1,a,0.476354
47,37,5,1,b,0.7653579
47,37,5,1,c,0.16898747
47,37,5,2,a,0.36710286
47,37,5,2,b,0.5585344
47,37,5,2,c,0.11760627
47,37,5,3,a,0.4013407
47,37,5,3,b,0.7734536
47,37,5,3,c,0.14069319
47,37,6,1,a,0.44953558
47,37,6,1,b,0.40157303
47,37,6,1,c,0.21439579
47,37,6,2,a,0.40256652
47,37,6,2,b,0.36858356
47,37,6,2,c,0.13748993
47,37,6,3,a,0.40327638
47,37,6,3,b,0.36021924
47,37,6,3,c,0.2169258
47,37,7,1,a,0.7459455
47,37,7,1,b,0.40884507
47,37,7,1,c,0.72531617
47,37,7,2,a,0.6371236
47,37,7,2,b,0.3695772
47,37,7,2,c,0.62061167
47,37,7,3,a,0.68365467
47,37,7,3,b,0.48281407
47,37,7,3,c,0.65108836
47,37,8,1,a,0.61225104
47,37,8,1,b,0.10714136
47,37,8,1,c,0.44848856
47,37,8,2,a,0.56742066
47,37,8,2,b,-0.063928686
47,37,8,2,c,0.4672075
47,37,8,3,a,0.6088001
47,37,8,3,b,0.10522652
47,37,8,3,c,0.4182642
47,37,9,1,a,0.45041582
47,37,9,1,b,0.25776395
47,37,9,1,c,0.35205296
47,37,9,2,a,0.39820886
47,37,9,2,b,0.21900555
47,37,9,2,c,0.2557426
47,37,9,3,a,0.42145538
47,37,9,3,b,0.29564604
47,37,9,3,c,0.28188345
47,37,10,1,a,0.20338959
47,37,10,1,b,0.24597187
47,37,10,1,c,-0.03280282
47,37,10,2,a,0.37118375
47,37,10,2,b,0.31994718
47,37,10,2,c,-0.14764714
47,37,10,3,a,0.26724952
47,37,10,3,b,0.2807822
47,37,10,3,c,-0.04867483
47,37,11,1,a,0.6481093
47,37,11,1,b,0.59957844
47,37,11,1,c,0.11482435
47,37,11,2,a,0.5382516
47,37,11,2,b,0.45710015
47,37,11,2,c,0.035344716
47,37,11,3,a,0.5051725
47,37,11,3,b,0.6351842
47,37,11,3,c,0.10227026
47,37,12,1,a,0.4064096
47,37,12,1,b,0.8322698
47,37,12,1,c,0.17336042
47,37,12,2,a,0.3789536
47,37,12,2,b,0.6786105
47,37,12,2,c,0.12209774
47,37,12,3,a,0.34793127
47,37,12,3,b,0.7116223
47,37,12,3,c,0.16789992
47,37,13,1,a,0.13339847
47,37,13,1,b,0.54488146
47,37,13,1,c,-0.02515769
47,37,13,2,a,0.032008745
47,37,13,2,b,0.30703357
47,37,13,2,c,-0.081357986
47,37,13,3,a,0.073763885
47,37,13,3,b,0.42337805
47,37,13,3,c,-0.041762847
47,37,14,1,a,0.30251172
47,37,14,1,b,0.21670817
47,37,14,1,c,0.4311628
47,37,14,2,a,0.28511357
47,37,14,2,b,0.2658236
47,37,14,2,c,0.2705425
47,37,14,3,a,0.3279503
47,37,14,3,b,0.10001799
47,37,14,3,c,0.33117884
47,37,16,1,a,1.6187942
47,37,16,1,b,1.0207332
47,37,16,1,c,0.4498348
47,37,16,2,a,1.2787997
47,37,16,2,b,0.97325236
47,37,16,2,c,0.35978758
47,37,16,3,a,1.1372323
47,37,16,3,b,1.0100977
47,37,16,3,c,0.36492518
47,37,17,1,a,0.33179682
47,37,17,1,b,-0.21956024
47,37,17,1,c,0.118345805
47,37,17,2,a,0.14630751
47,37,17,2,b,-0.33205864
47,37,17,2,c,0.06769191
47,37,17,3,a,0.23939277
47,37,17,3,b,-0.09195841
47,37,17,3,c,0.121967316
47,37,18,1,a,0.30759647
47,37,18,1,b,0.38521537
47,37,18,1,c,-0.08658555
47,37,18,2,a,0.18936226
47,37,18,2,b,0.39164212
47,37,18,2,c,-0.11670939
47,37,18,3,a,0.32205138
47,37,18,3,b,0.37389958
47,37,18,3,c,-0.067046605
47,37,19,1,a,0.47041467
47,37,19,1,b,0.54638994
47,37,19,1,c,0.20781367
47,37,19,2,a,0.3347032
47,37,19,2,b,0.5940391
47,37,19,2,c,0.18630591
47,37,19,3,a,0.39913478
47,37,19,3,b,0.66133016
47,37,19,3,c,0.19351158
47,37,20,1,a,0.2764268
47,37,20,1,b,0.2951325
47,37,20,1,c,0.12211221
47,37,20,2,a,0.48713887
47,37,20,2,b,0.16412719
47,37,20,2,c,0.005740968
47,37,20,3,a,0.34115055
47,37,20,3,b,0.2447312
47,37,20,3,c,0.09119788
47,37,21,1,a,0.51674104
47,37,21,1,b,0.23193142
47,37,21,1,c,0.18449517
47,37,21,2,a,0.43915805
47,37,21,2,b,0.2275676
47,37,21,2,c,0.105476804
47,37,21,3,a,0.45440173
47,37,21,3,b,0.21038128
47,37,21,3,c,0.17257376
47,41,1,1,a,0.4681395
47,41,1,1,b,23.639498
47,41,1,1,c,0.37093857
47,41,1,2,a,0.575152
47,41,1,2,b,13.011736
47,41,1,2,c,0.2817412
47,41,1,3,a,0.5038
47,41,1,3,b,21.123386
47,41,1,3,c,0.2469221
47,41,2,1,a,-0.5849133
47,41,2,1,b,21.49137
47,41,2,1,c,-0.22541925
47,41,2,2,a,-0.79170877
47,41,2,2,b,10.0429
47,41,2,2,c,-0.28024977
47,41,2,3,a,-0.4146637
47,41,2,3,b,20.332853
47,41,2,3,c,-0.1938756
47,41,3,1,a,0.23023902
47,41,3,1,b,43.002563
47,41,3,1,c,0.2293822
47,41,3,2,a,0.22076315
47,41,3,2,b,23.602516
47,41,3,2,c,0.19799002
47,41,3,3,a,0.29095662
47,41,3,3,b,41.869576
47,41,3,3,c,0.23906681
47,41,4,1,a,1.5191447
47,41,4,1,b,43.499054
47,41,4,1,c,0.30342013
47,41,4,2,a,1.0835876
47,41,4,2,b,25.790764
47,41,4,2,c,0.21956472
47,41,4,3,a,1.3001679
47,41,4,3,b,41.30278
47,41,4,3,c,0.1805249
47,41,5,1,a,0.07703234
47,41,5,1,b,31.714804
47,41,5,1,c,0.21422933
47,41,5,2,a,-0.008403915
47,41,5,2,b,14.430223
47,41,5,2,c,0.056363113
47,41,5,3,a,0.22438014
47,41,5,3,b,29.542332
47,41,5,3,c,0.31087872
47,41,6,1,a,0.8414777
47,41,6,1,b,29.684298
47,41,6,1,c,0.32054895
47,41,6,2,a,0.6541457
47,41,6,2,b,13.530119
47,41,6,2,c,0.21349932
47,41,6,3,a,0.7240843
47,41,6,3,b,27.27817
47,41,6,3,c,0.27500036
47,41,7,1,a,-0.092001356
47,41,7,1,b,9.921179
47,41,7,1,c,0.0009781668
47,41,7,2,a,-0.09252395
47,41,7,2,b,6.021479
47,41,7,2,c,-0.028167782
47,41,7,3,a,-0.15988861
47,41,7,3,b,9.226081
47,41,7,3,c,-0.055449434
47,41,8,1,a,-0.83673483
47,41,8,1,b,5.338086
47,41,8,1,c,-0.33226368
47,41,8,2,a,-1.1290935
47,41,8,2,b,3.141666
47,41,8,2,c,-0.42228413
47,41,8,3,a,-0.78793555
47,41,8,3,b,4.4335427
47,41,8,3,c,-0.21003288
47,41,9,1,a,-0.41487604
47,41,9,1,b,11.932862
47,41,9,1,c,0.021903932
47,41,9,2,a,-0.42415905
47,41,9,2,b,6.64372
47,41,9,2,c,-0.011163716
47,41,9,3,a,-0.43492872
47,41,9,3,b,10.903344
47,41,9,3,c,-0.061395083
47,41,10,1,a,2.0224416
47,41,10,1,b,12.783128
47,41,10,1,c,0.08701223
47,41,10,2,a,2.9280345
47,41,10,2,b,9.370153
47,41,10,2,c,0.107701235
47,41,10,3,a,2.053752
47,41,10,3,b,12.271857
47,41,10,3,c,0.056077316
47,41,11,1,a,0.60200655
47,41,11,1,b,15.203306
47,41,11,1,c,0.40074995
47,41,11,2,a,0.53145117
47,41,11,2,b,4.725093
47,41,11,2,c,0.30391312
47,41,11,3,a,0.6214521
47,41,11,3,b,12.551439
47,41,11,3,c,0.29296196
47,41,12,1,a,0.749669
47,41,12,1,b,8.857768
47,41,12,1,c,0.39691848
47,41,12,2,a,0.6741442
47,41,12,2,b,2.6535249
47,41,12,2,c,0.23630945
47,41,12,3,a,0.7986236
47,41,12,3,b,7.140439
47,41,12,3,c,0.33969986
47,41,13,1,a,0.554166
47,41,13,1,b,23.829271
47,41,13,1,c,0.20508511
47,41,13,2,a,0.5183537
47,41,13,2,b,12.698519
47,41,13,2,c,0.066117145
47,41,13,3,a,0.57672715
47,41,13,3,b,20.53678
47,41,13,3,c,0.049984965
47,41,14,1,a,-0.0456289
47,41,14,1,b,8.883866
47,41,14,1,c,0.07707084
47,41,14,2,a,-0.12313642
47,41,14,2,b,5.3091345
47,41,14,2,c,0.10912342
47,41,14,3,a,-0.12626213
47,41,14,3,b,7.8090796
47,41,14,3,c,0.036559835
47,41,16,1,a,2.1344416
47,41,16,1,b,22.419527
47,41,16,1,c,0.32637078
47,41,16,2,a,1.0888902
47,41,16,2,b,12.828362
47,41,16,2,c,0.201491
47,41,16,3,a,2.2009237
47,41,16,3,b,20.889553
47,41,16,3,c,0.26383063
47,41,17,1,a,-0.4527535
47,41,17,1,b,30.86563
47,41,17,1,c,0.119665466
47,41,17,2,a,0.4822192
47,41,17,2,b,23.43346
47,41,17,2,c,-0.00912363
47,41,17,3,a,0.002510318
47,41,17,3,b,29.949308
47,41,17,3,c,0.1757579
47,41,18,1,a,-0.007904587
47,41,18,1,b,11.414515
47,41,18,1,c,0.06502167
47,41,18,2,a,-0.1352666
47,41,18,2,b,1.9499527
47,41,18,2,c,0.061315466
47,41,18,3,a,0.20747155
47,41,18,3,b,10.09281
47,41,18,3,c,0.08086842
47,41,19,1,a,0.115140684
47,41,19,1,b,18.02435
47,41,19,1,c,0.29034674
47,41,19,2,a,-0.20351565
47,41,19,2,b,7.3662944
47,41,19,2,c,0.28437933
47,41,19,3,a,0.34207356
47,41,19,3,b,17.3905
47,41,19,3,c,0.18839875
47,41,20,1,a,4.089501
47,41,20,1,b,43.65953
47,41,20,1,c,0.29549372
47,41,20,2,a,6.130059
47,41,20,2,b,34.143135
47,41,20,2,c,0.10051408
47,41,20,3,a,4.8422413
47,41,20,3,b,43.970753
47,41,20,3,c,0.21985862
47,41,21,1,a,0.76218486
47,41,21,1,b,43.262215
47,41,21,1,c,0.13651092
47,41,21,2,a,0.8818286
47,41,21,2,b,25.956213
47,41,21,2,c,0.060787532
47,41,21,3,a,0.737978
47,41,21,3,b,41.112404
47,41,21,3,c,0.03479351
47,44,1,1,a,0.076413006
47,44,1,1,b,0.80202067
47,44,1,1,c,0.22141466
47,44,1,2,a,0.013892881
47,44,1,2,b,0.63678116
47,44,1,2,c,0.12639536
47,44,1,3,a,0.092733085
47,44,1,3,b,0.8200974
47,44,1,3,c,0.196089
47,44,2,1,a,0.1047242
47,44,2,1,b,0.31449482
47,44,2,1,c,0.3019571
47,44,2,2,a,0.017931297
47,44,2,2,b,0.08653731
47,44,2,2,c,0.20480356
47,44,2,3,a,0.18270445
47,44,2,3,b,0.32623118
47,44,2,3,c,0.22355954
47,44,3,1,a,0.19560882
47,44,3,1,b,0.65144616
47,44,3,1,c,0.21998824
47,44,3,2,a,0.17462628
47,44,3,2,b,0.61258644
47,44,3,2,c,0.20380776
47,44,3,3,a,0.15869348
47,44,3,3,b,0.6961945
47,44,3,3,c,0.22056037
47,44,4,1,a,0.2578852
47,44,4,1,b,0.5056424
47,44,4,1,c,0.19919717
47,44,4,2,a,0.14859608
47,44,4,2,b,0.46169096
47,44,4,2,c,0.14751853
47,44,4,3,a,0.13972326
47,44,4,3,b,0.5138856
47,44,4,3,c,0.15391569
47,44,5,1,a,0.11806951
47,44,5,1,b,0.6350995
47,44,5,1,c,0.037856936
47,44,5,2,a,0.12415114
47,44,5,2,b,0.36995327
47,44,5,2,c,0.016875772
47,44,5,3,a,0.059769288
47,44,5,3,b,0.6027129
47,44,5,3,c,0.030130709
47,44,6,1,a,0.23623234
47,44,6,1,b,0.77184975
47,44,6,1,c,0.20066535
47,44,6,2,a,0.20267054
47,44,6,2,b,0.49762943
47,44,6,2,c,0.18216293
47,44,6,3,a,0.27468133
47,44,6,3,b,0.76994044
47,44,6,3,c,0.22319534
47,44,7,1,a,0.57985026
47,44,7,1,b,0.584885
47,44,7,1,c,0.41768214
47,44,7,2,a,0.6165955
47,44,7,2,b,0.41591796
47,44,7,2,c,0.2660978
47,44,7,3,a,0.5445473
47,44,7,3,b,0.52543175
47,44,7,3,c,0.3964179
47,44,8,1,a,0.49374577
47,44,8,1,b,0.21310183
47,44,8,1,c,0.42595154
47,44,8,2,a,0.6550227
47,44,8,2,b,0.04225297
47,44,8,2,c,0.49615386
47,44,8,3,a,0.5377361
47,44,8,3,b,0.21492577
47,44,8,3,c,0.40422916
47,44,9,1,a,0.29026505
47,44,9,1,b,0.7140103
47,44,9,1,c,0.4029348
47,44,9,2,a,0.4677044
47,44,9,2,b,0.4136437
47,44,9,2,c,0.32895473
47,44,9,3,a,0.3692917
47,44,9,3,b,0.67940354
47,44,9,3,c,0.2985312
47,44,10,1,a,0.33206782
47,44,10,1,b,0.92025787
47,44,10,1,c,-0.02324091
47,44,10,2,a,0.49434084
47,44,10,2,b,1.1120886
47,44,10,2,c,-0.12588097
47,44,10,3,a,0.38970554
47,44,10,3,b,1.0103482
47,44,10,3,c,-0.018421901
47,44,11,1,a,0.33179888
47,44,11,1,b,0.5077981
47,44,11,1,c,0.074925944
47,44,11,2,a,0.31518552
47,44,11,2,b,0.4052431
47,44,11,2,c,0.04294848
47,44,11,3,a,0.24218981
47,44,11,3,b,0.40863818
47,44,11,3,c,0.091485105
47,44,12,1,a,0.33156645
47,44,12,1,b,0.8442348
47,44,12,1,c,0.16399471
47,44,12,2,a,0.40512902
47,44,12,2,b,0.76826245
47,44,12,2,c,0.116706565
47,44,12,3,a,0.31638297
47,44,12,3,b,0.6843616
47,44,12,3,c,0.13515422
47,44,13,1,a,-0.087625
47,44,13,1,b,1.0076038
47,44,13,1,c,-0.036595125
47,44,13,2,a,-0.11838747
47,44,13,2,b,0.7438199
47,44,13,2,c,-0.079931125
47,44,13,3,a,-0.0002648538
47,44,13,3,b,0.8690831
47,44,13,3,c,-0.062248547
47,44,14,1,a,0.26562306
47,44,14,1,b,0.62743956
47,44,14,1,c,0.20922251
47,44,14,2,a,0.3189625
47,44,14,2,b,0.7068419
47,44,14,2,c,0.26063654
47,44,14,3,a,0.38490674
47,44,14,3,b,0.6261081
47,44,14,3,c,0.2024401
47,44,16,1,a,1.4334201
47,44,16,1,b,1.4316198
47,44,16,1,c,0.1872985
47,44,16,2,a,1.0452796
47,44,16,2,b,1.4154176
47,44,16,2,c,0.1466593
47,44,16,3,a,1.1373544
47,44,16,3,b,1.590326
47,44,16,3,c,0.19642769
47,44,17,1,a,0.26551133
47,44,17,1,b,0.9222033
47,44,17,1,c,0.08906639
47,44,17,2,a,0.06259587
47,44,17,2,b,0.76758814
47,44,17,2,c,0.101092726
47,44,17,3,a,0.12180661
47,44,17,3,b,0.9240091
47,44,17,3,c,0.06858348
47,44,18,1,a,0.24277805
47,44,18,1,b,0.5094507
47,44,18,1,c,-0.04509378
47,44,18,2,a,0.18837902
47,44,18,2,b,0.44209582
47,44,18,2,c,-0.053006817
47,44,18,3,a,0.2354743
47,44,18,3,b,0.56775856
47,44,18,3,c,-0.017951967
47,44,19,1,a,0.40902492
47,44,19,1,b,0.95433694
47,44,19,1,c,0.178399
47,44,19,2,a,0.34097773
47,44,19,2,b,0.95771396
47,44,19,2,c,0.16586372
47,44,19,3,a,0.2861143
47,44,19,3,b,1.0753628
47,44,19,3,c,0.21208566
47,44,20,1,a,0.48161277
47,44,20,1,b,0.8241279
47,44,20,1,c,0.16654786
47,44,20,2,a,0.4845717
47,44,20,2,b,0.8004929
47,44,20,2,c,0.12096628
47,44,20,3,a,0.46974215
47,44,20,3,b,0.7264422
47,44,20,3,c,0.13911979
47,44,21,1,a,0.32343605
47,44,21,1,b,0.8289632
47,44,21,1,c,0.09053666
47,44,21,2,a,0.29794177
47,44,21,2,b,0.99955124
47,44,21,2,c,0.10383251
47,44,21,3,a,0.26398718
47,44,21,3,b,0.7974377
47,44,21,3,c,0.10089875
47,48,1,1,a,0.7666214
47,48,1,1,b,7.2593646
47,48,1,1,c,0.44429073
47,48,1,2,a,0.7052017
47,48,1,2,b,2.014522
47,48,1,2,c,0.43926793
47,48,1,3,a,0.7079448
47,48,1,3,b,6.911781
47,48,1,3,c,0.43904984
47,48,2,1,a,0.49129507
47,48,2,1,b,20.981062
47,48,2,1,c,0.21842772
47,48,2,2,a,-0.02815844
47,48,2,2,b,7.747849
47,48,2,2,c,0.22422658
47,48,2,3,a,0.5394118
47,48,2,3,b,20.444605
47,48,2,3,c,0.28005418
47,48,3,1,a,1.0115604
47,48,3,1,b,20.216835
47,48,3,1,c,0.41516382
47,48,3,2,a,0.7611862
47,48,3,2,b,6.9747443
47,48,3,2,c,0.4148099
47,48,3,3,a,1.0370227
47,48,3,3,b,18.30584
47,48,3,3,c,0.38598657
47,48,4,1,a,1.3540921
47,48,4,1,b,29.223085
47,48,4,1,c,0.35187542
47,48,4,2,a,0.975745
47,48,4,2,b,15.315497
47,48,4,2,c,0.32740566
47,48,4,3,a,1.1752053
47,48,4,3,b,26.864529
47,48,4,3,c,0.3160654
47,48,5,1,a,0.87845755
47,48,5,1,b,14.804659
47,48,5,1,c,0.5215886
47,48,5,2,a,0.589602
47,48,5,2,b,4.819758
47,48,5,2,c,0.47922844
47,48,5,3,a,0.7242742
47,48,5,3,b,13.12464
47,48,5,3,c,0.50340307
47,48,6,1,a,1.3083993
47,48,6,1,b,8.787624
47,48,6,1,c,0.43241298
47,48,6,2,a,1.1249743
47,48,6,2,b,3.0207424
47,48,6,2,c,0.45721278
47,48,6,3,a,0.9911099
47,48,6,3,b,7.129897
47,48,6,3,c,0.47926915
47,48,7,1,a,0.86610883
47,48,7,1,b,1.086106
47,48,7,1,c,0.8148204
47,48,7,2,a,0.9129218
47,48,7,2,b,0.31617254
47,48,7,2,c,0.70628273
47,48,7,3,a,0.83086747
47,48,7,3,b,1.1011418
47,48,7,3,c,0.7236408
47,48,8,1,a,0.8469975
47,48,8,1,b,0.6106929
47,48,8,1,c,0.57798463
47,48,8,2,a,0.9125023
47,48,8,2,b,0.38332424
47,48,8,2,c,0.6346404
47,48,8,3,a,0.809951
47,48,8,3,b,0.5992263
47,48,8,3,c,0.5458112
47,48,9,1,a,0.7891527
47,48,9,1,b,0.66405344
47,48,9,1,c,0.6739755
47,48,9,2,a,0.74376154
47,48,9,2,b,-0.008788531
47,48,9,2,c,0.6081037
47,48,9,3,a,0.6916146
47,48,9,3,b,0.5437496
47,48,9,3,c,0.58724105
47,48,10,1,a,1.8442197
47,48,10,1,b,2.9237566
47,48,10,1,c,0.3624103
47,48,10,2,a,2.1112375
47,48,10,2,b,1.6076472
47,48,10,2,c,0.26762837
47,48,10,3,a,1.6232599
47,48,10,3,b,2.470743
47,48,10,3,c,0.27990553
47,48,11,1,a,1.3790675
47,48,11,1,b,3.682588
47,48,11,1,c,0.49329436
47,48,11,2,a,1.2289373
47,48,11,2,b,0.9525524
47,48,11,2,c,0.38492087
47,48,11,3,a,1.1539333
47,48,11,3,b,3.0262816
47,48,11,3,c,0.43286246
47,48,12,1,a,1.2585226
47,48,12,1,b,4.96246
47,48,12,1,c,0.51201105
47,48,12,2,a,1.0544686
47,48,12,2,b,1.4680293
47,48,12,2,c,0.497256
47,48,12,3,a,1.0406108
47,48,12,3,b,3.9307804
47,48,12,3,c,0.4845448
47,48,13,1,a,0.94669443
47,48,13,1,b,6.3206234
47,48,13,1,c,0.3914005
47,48,13,2,a,0.70577824
47,48,13,2,b,0.9735199
47,48,13,2,c,0.2849581
47,48,13,3,a,0.8185955
47,48,13,3,b,4.8703213
47,48,13,3,c,0.3460671
47,48,14,1,a,0.81392485
47,48,14,1,b,1.7549349
47,48,14,1,c,0.6319093
47,48,14,2,a,0.52953744
47,48,14,2,b,0.46011576
47,48,14,2,c,0.5247953
47,48,14,3,a,0.66394985
47,48,14,3,b,1.3917359
47,48,14,3,c,0.5498444
47,48,16,1,a,3.680396
47,48,16,1,b,7.0783477
47,48,16,1,c,0.7333568
47,48,16,2,a,2.8881805
47,48,16,2,b,2.130908
47,48,16,2,c,0.48612744
47,48,16,3,a,2.9469514
47,48,16,3,b,6.131317
47,48,16,3,c,0.6426545
47,48,17,1,a,0.14041823
47,48,17,1,b,12.534008
47,48,17,1,c,0.49423027
47,48,17,2,a,0.018323235
47,48,17,2,b,3.9860806
47,48,17,2,c,0.41601908
47,48,17,3,a,0.12884165
47,48,17,3,b,11.583931
47,48,17,3,c,0.5236554
47,48,18,1,a,0.90656465
47,48,18,1,b,1.9826782
47,48,18,1,c,0.29036552
47,48,18,2,a,0.61350214
47,48,18,2,b,0.017776502
47,48,18,2,c,0.2858661
47,48,18,3,a,0.83985305
47,48,18,3,b,1.988694
47,48,18,3,c,0.32690415
47,48,19,1,a,0.8486774
47,48,19,1,b,5.9183874
47,48,19,1,c,0.36909553
47,48,19,2,a,0.41780657
47,48,19,2,b,1.6908785
47,48,19,2,c,0.35291466
47,48,19,3,a,0.6905033
47,48,19,3,b,5.58263
47,48,19,3,c,0.41093174
47,48,20,1,a,1.9104638
47,48,20,1,b,23.344507
47,48,20,1,c,0.4719931
47,48,20,2,a,2.2498484
47,48,20,2,b,13.166808
47,48,20,2,c,0.3667475
47,48,20,3,a,1.9654139
47,48,20,3,b,23.905466
47,48,20,3,c,0.3754827
47,48,21,1,a,1.0272135
47,48,21,1,b,27.323599
47,48,21,1,c,0.46998188
47,48,21,2,a,0.68717474
47,48,21,2,b,11.906634
47,48,21,2,c,0.44405386
47,48,21,3,a,0.82561594
47,48,21,3,b,25.483957
47,48,21,3,c,0.40635058
48,2,1,1,a,4.7324643
48,2,1,1,b,24.14733
48,2,1,1,c,0.9531292
48,2,1,2,a,8.551085
48,2,1,2,b,27.879631
48,2,1,2,c,1.5027541
48,2,1,3,a,4.842769
48,2,1,3,b,24.015114
48,2,1,3,c,0.74716264
48,2,2,1,a,5.9372387
48,2,2,1,b,22.030066
48,2,2,1,c,0.68472236
48,2,2,2,a,11.692084
48,2,2,2,b,28.264294
48,2,2,2,c,1.4900994
48,2,2,3,a,6.407702
48,2,2,3,b,22.207968
48,2,2,3,c,0.8221797
48,2,3,1,a,3.278086
48,2,3,1,b,6.632954
48,2,3,1,c,0.035064988
48,2,3,2,a,3.2720687
48,2,3,2,b,3.3722186
48,2,3,2,c,-0.18341653
48,2,3,3,a,2.2966206
48,2,3,3,b,5.1156096
48,2,3,3,c,0.035280358
48,2,4,1,a,10.958112
48,2,4,1,b,19.001339
48,2,4,1,c,0.31610164
48,2,4,2,a,14.965002
48,2,4,2,b,20.057522
48,2,4,2,c,0.7614682
48,2,4,3,a,10.750987
48,2,4,3,b,17.817701
48,2,4,3,c,0.43856475
48,2,5,1,a,5.020506
48,2,5,1,b,16.461348
48,2,5,1,c,0.6520244
48,2,5,2,a,8.111326
48,2,5,2,b,18.265097
48,2,5,2,c,0.9601459
48,2,5,3,a,4.7379065
48,2,5,3,b,15.512782
48,2,5,3,c,0.6229694
48,2,6,1,a,3.9015553
48,2,6,1,b,12.12143
48,2,6,1,c,0.2591778
48,2,6,2,a,4.2259207
48,2,6,2,b,9.860131
48,2,6,2,c,0.18330295
48,2,6,3,a,3.287832
48,2,6,3,b,10.421816
48,2,6,3,c,0.29736176
48,2,7,1,a,5.3352866
48,2,7,1,b,11.770177
48,2,7,1,c,-0.4678452
48,2,7,2,a,11.048235
48,2,7,2,b,19.375109
48,2,7,2,c,0.19413115
48,2,7,3,a,5.587797
48,2,7,3,b,12.770969
48,2,7,3,c,-0.30832857
48,2,8,1,a,5.241508
48,2,8,1,b,13.66887
48,2,8,1,c,-0.8098335
48,2,8,2,a,12.096439
48,2,8,2,b,21.94315
48,2,8,2,c,-0.4611941
48,2,8,3,a,4.8858852
48,2,8,3,b,13.624577
48,2,8,3,c,-0.54888034
48,2,9,1,a,4.28695
48,2,9,1,b,12.280584
48,2,9,1,c,-0.48340046
48,2,9,2,a,8.956509
48,2,9,2,b,17.6954
48,2,9,2,c,0.037918836
48,2,9,3,a,3.9620488
48,2,9,3,b,12.722844
48,2,9,3,c,-0.07959798
48,2,10,1,a,12.179671
48,2,10,1,b,23.491549
48,2,10,1,c,1.4239075
48,2,10,2,a,18.141392
48,2,10,2,b,29.323788
48,2,10,2,c,2.4389098
48,2,10,3,a,12.510862
48,2,10,3,b,24.216402
48,2,10,3,c,1.3697435
48,2,11,1,a,7.990556
48,2,11,1,b,20.906897
48,2,11,1,c,0.9980815
48,2,11,2,a,12.422738
48,2,11,2,b,25.561863
48,2,11,2,c,1.6315786
48,2,11,3,a,8.002998
48,2,11,3,b,20.611942
48,2,11,3,c,0.9802821
48,2,12,1,a,3.6474435
48,2,12,1,b,16.39963
48,2,12,1,c,0.83269835
48,2,12,2,a,7.931464
48,2,12,2,b,21.191736
48,2,12,2,c,1.2767671
48,2,12,3,a,3.934732
48,2,12,3,b,16.482088
48,2,12,3,c,0.91671795
48,2,13,1,a,3.999364
48,2,13,1,b,24.087402
48,2,13,1,c,0.69126785
48,2,13,2,a,7.4108944
48,2,13,2,b,22.408175
48,2,13,2,c,0.9897031
48,2,13,3,a,3.9379704
48,2,13,3,b,22.17284
48,2,13,3,c,0.6046153
48,2,14,1,a,3.7198527
48,2,14,1,b,14.226306
48,2,14,1,c,-0.31927916
48,2,14,2,a,8.955635
48,2,14,2,b,22.428663
48,2,14,2,c,-0.066344954
48,2,14,3,a,3.511932
48,2,14,3,b,14.986784
48,2,14,3,c,-0.2248111
48,2,16,1,a,10.122401
48,2,16,1,b,19.938395
48,2,16,1,c,0.65000266
48,2,16,2,a,12.690071
48,2,16,2,b,21.392723
48,2,16,2,c,0.39222682
48,2,16,3,a,9.739938
48,2,16,3,b,19.683699
48,2,16,3,c,0.77536935
48,2,17,1,a,15.291216
48,2,17,1,b,35.62389
48,2,17,1,c,0.16808513
48,2,17,2,a,21.964287
48,2,17,2,b,40.561207
48,2,17,2,c,1.6261003
48,2,17,3,a,15.493561
48,2,17,3,b,35.605515
48,2,17,3,c,0.57970667
48,2,18,1,a,8.913697
48,2,18,1,b,18.648525
48,2,18,1,c,0.26134712
48,2,18,2,a,13.925366
48,2,18,2,b,25.777225
48,2,18,2,c,0.9284524
48,2,18,3,a,9.919824
48,2,18,3,b,20.673971
48,2,18,3,c,0.40160716
