Amine,Bromide,Catalyst,Solvent,Base,yield
40,50,20,2,b,38.91896
41,1,1,2,b,-0.1824124
41,1,2,2,b,0.041187517
41,1,3,2,b,0.031088635
41,1,4,2,b,0.65117717
41,1,5,2,b,-0.07642952
41,1,6,2,b,0.16694744
41,1,7,2,b,0.72747856
41,1,9,2,b,0.5672912
41,1,13,2,b,-0.39925084
41,1,14,2,b,0.32564995
41,1,16,2,b,-0.08535232
41,1,18,2,b,0.1906661
41,1,19,2,b,0.42107645
41,1,20,2,b,0.08474799
41,2,1,2,b,-0.92398685
41,2,2,2,b,-2.3650684
41,2,3,2,b,0.4512117
41,2,4,2,b,3.1206684
41,2,5,2,b,-2.189875
41,2,6,2,b,0.13792737
41,2,7,2,b,-0.8964175
41,2,9,2,b,-1.2326486
41,2,13,2,b,-1.2308301
41,2,14,2,b,-0.577233
41,2,16,2,b,-0.8836692
41,2,18,2,b,-1.7052062
41,2,19,2,b,-1.4343567
41,2,20,2,b,5.620939
41,3,1,2,b,1.0759132
41,3,2,2,b,4.5607657
41,3,3,2,b,4.8922486
41,3,4,2,b,7.789158
41,3,5,2,b,2.8214083
41,3,6,2,b,1.6323558
41,3,7,2,b,0.64608043
41,3,9,2,b,0.4930823
41,3,13,2,b,0.80612683
41,3,14,2,b,0.3552086
41,3,16,2,b,0.80726427
41,3,18,2,b,0.632384
41,3,19,2,b,1.0716878
41,3,20,2,b,10.174281
41,4,1,2,b,7.0438623
41,4,2,2,b,16.380016
41,4,3,2,b,29.384726
41,4,4,2,b,36.801735
41,4,5,2,b,16.544186
41,4,6,2,b,16.782019
41,4,7,2,b,1.5813121
41,4,9,2,b,0.6744471
41,4,13,2,b,6.9022427
41,4,14,2,b,1.1080593
41,4,16,2,b,5.123049
41,4,18,2,b,4.0287204
41,4,19,2,b,9.13726
41,4,20,2,b,42.96761
41,5,1,2,b,4.227736
41,5,2,2,b,10.371694
41,5,3,2,b,19.967049
41,5,4,2,b,23.076479
41,5,5,2,b,7.9770093
41,5,6,2,b,8.667928
41,5,7,2,b,1.1513213
41,5,9,2,b,0.18642746
41,5,13,2,b,4.792847
41,5,14,2,b,1.1295618
41,5,16,2,b,3.7965572
41,5,18,2,b,1.3630648
41,5,19,2,b,4.477963
41,5,20,2,b,30.383547
41,6,1,2,b,7.08268
41,6,2,2,b,19.47831
41,6,3,2,b,27.89762
41,6,4,2,b,30.42764
41,6,5,2,b,14.641108
41,6,6,2,b,12.694553
41,6,7,2,b,2.6529827
41,6,9,2,b,1.0114682
41,6,13,2,b,7.0126214
41,6,14,2,b,1.0539697
41,6,16,2,b,6.403876
41,6,18,2,b,4.1004086
41,6,19,2,b,7.1869855
41,6,20,2,b,36.429176
41,7,1,2,b,11.173281
41,7,2,2,b,19.720602
41,7,3,2,b,37.656364
41,7,4,2,b,43.391163
41,7,5,2,b,19.5856
41,7,6,2,b,22.897469
41,7,7,2,b,5.6393085
41,7,9,2,b,2.961855
41,7,13,2,b,10.484436
41,7,14,2,b,3.43371
41,7,16,2,b,9.710384
41,7,18,2,b,6.739257
41,7,19,2,b,11.162947
41,7,20,2,b,46.155037
41,8,1,2,b,19.842428
41,8,2,2,b,32.835262
41,8,3,2,b,50.19031
41,8,4,2,b,57.41892
41,8,5,2,b,33.53901
41,8,6,2,b,35.944283
41,8,7,2,b,9.48696
41,8,9,2,b,8.396843
41,8,13,2,b,20.086246
41,8,14,2,b,7.985979
41,8,16,2,b,17.029129
41,8,18,2,b,15.213998
41,8,19,2,b,22.107101
41,8,20,2,b,60.16823
41,9,1,2,b,0.15442139
41,9,2,2,b,0.38928896
41,9,3,2,b,0.5419338
41,9,4,2,b,0.4208774
41,9,5,2,b,0.5161584
41,9,6,2,b,0.45553073
41,9,7,2,b,0.77366686
41,9,9,2,b,0.715628
41,9,13,2,b,0.04042444
41,9,14,2,b,0.43878886
41,9,16,2,b,1.1228316
41,9,18,2,b,0.56639796
41,9,19,2,b,0.5146345
41,9,20,2,b,0.78933704
41,10,1,2,b,6.536976
41,10,2,2,b,13.746698
41,10,3,2,b,25.21199
41,10,4,2,b,29.280718
41,10,5,2,b,12.752883
41,10,6,2,b,13.207177
41,10,7,2,b,2.4469256
41,10,9,2,b,1.7204558
41,10,13,2,b,7.139407
41,10,14,2,b,2.2337039
41,10,16,2,b,6.78496
41,10,18,2,b,3.8670166
41,10,19,2,b,6.267751
41,10,20,2,b,34.856644
41,11,1,2,b,21.196083
41,11,2,2,b,31.136574
41,11,3,2,b,48.95461
41,11,4,2,b,52.93115
41,11,5,2,b,34.71674
41,11,6,2,b,35.65942
41,11,7,2,b,7.6299524
41,11,9,2,b,6.7494407
41,11,13,2,b,23.512877
41,11,14,2,b,6.767649
41,11,16,2,b,19.690386
41,11,18,2,b,16.016993
41,11,19,2,b,21.835434
41,11,20,2,b,57.584072
41,12,1,2,b,3.283466
41,12,2,2,b,5.4627237
41,12,3,2,b,20.435669
41,12,4,2,b,25.295576
41,12,5,2,b,6.4259667
41,12,6,2,b,10.431751
41,12,7,2,b,1.2915392
41,12,9,2,b,0.6958375
41,12,13,2,b,3.0084286
41,12,14,2,b,1.3878253
41,12,16,2,b,2.3200836
41,12,18,2,b,0.2191232
41,12,19,2,b,4.053352
41,12,20,2,b,36.442123
41,13,1,2,b,3.1125286
41,13,2,2,b,5.3207307
41,13,3,2,b,14.47776
41,13,4,2,b,20.989586
41,13,5,2,b,4.6796985
41,13,6,2,b,7.3434825
41,13,7,2,b,0.7555246
41,13,9,2,b,-0.119269714
41,13,13,2,b,3.2834132
41,13,14,2,b,1.234949
41,13,16,2,b,1.7344075
41,13,18,2,b,0.81372035
41,13,19,2,b,4.234707
41,13,20,2,b,30.326733
41,14,1,2,b,0.26478443
41,14,2,2,b,0.2615691
41,14,3,2,b,1.2164805
41,14,4,2,b,2.6370566
41,14,5,2,b,-0.6840983
41,14,6,2,b,0.9652876
41,14,7,2,b,0.013822346
41,14,9,2,b,-0.24634345
41,14,13,2,b,-0.061415963
41,14,14,2,b,0.54217494
41,14,16,2,b,0.68987286
41,14,18,2,b,-0.30795014
41,14,19,2,b,0.97228533
41,14,20,2,b,9.691943
41,15,1,2,b,7.499665
41,15,2,2,b,17.501421
41,15,3,2,b,31.189287
41,15,4,2,b,38.405422
41,15,5,2,b,16.63366
41,15,6,2,b,17.91031
41,15,7,2,b,2.1262767
41,15,9,2,b,1.0188422
41,15,13,2,b,7.13372
41,15,14,2,b,1.4812759
41,15,16,2,b,6.3444753
41,15,18,2,b,4.356057
41,15,19,2,b,8.798454
41,15,20,2,b,42.06982
41,16,1,2,b,37.22813
41,16,2,2,b,47.94297
41,16,3,2,b,74.699974
41,16,4,2,b,75.25325
41,16,5,2,b,51.912697
41,16,6,2,b,56.209354
41,16,7,2,b,22.806868
41,16,9,2,b,22.582878
41,16,13,2,b,36.548874
41,16,14,2,b,21.01204
41,16,16,2,b,35.52773
41,16,18,2,b,31.742563
41,16,19,2,b,40.158684
41,16,20,2,b,78.826324
41,17,1,2,b,1.7291175
41,17,2,2,b,2.7221487
41,17,3,2,b,6.2873926
41,17,4,2,b,7.4079924
41,17,5,2,b,2.5063846
41,17,6,2,b,3.3847716
41,17,7,2,b,0.9844781
41,17,9,2,b,0.37852967
41,17,13,2,b,1.2842939
41,17,14,2,b,0.7939322
41,17,16,2,b,1.7874749
41,17,18,2,b,0.5193468
41,17,19,2,b,1.4996924
41,17,20,2,b,12.522173
41,18,1,2,b,19.502586
41,18,2,2,b,28.994328
41,18,3,2,b,52.7259
41,18,4,2,b,55.205544
41,18,5,2,b,34.45473
41,18,6,2,b,34.004868
41,18,7,2,b,6.1871686
41,18,9,2,b,5.536661
41,18,13,2,b,19.417807
41,18,14,2,b,6.071749
41,18,16,2,b,17.705408
41,18,18,2,b,15.019453
41,18,19,2,b,23.558273
41,18,20,2,b,64.42013
41,19,1,2,b,0.59586537
41,19,2,2,b,1.8524121
41,19,3,2,b,1.5364543
41,19,4,2,b,2.042899
41,19,5,2,b,1.1072751
41,19,6,2,b,0.7743272
41,19,7,2,b,0.75604886
41,19,9,2,b,0.8999296
41,19,13,2,b,0.5217766
41,19,14,2,b,0.5930256
41,19,16,2,b,0.85685724
41,19,18,2,b,0.66828954
41,19,19,2,b,0.6497318
41,19,20,2,b,2.7809963
41,20,1,2,b,0.39941317
41,20,2,2,b,1.5024965
41,20,3,2,b,2.2320623
41,20,4,2,b,3.1702006
41,20,5,2,b,1.207274
41,20,6,2,b,0.7670688
41,20,7,2,b,0.46917647
41,20,9,2,b,0.37289715
41,20,13,2,b,0.5159037
41,20,14,2,b,0.3168081
41,20,16,2,b,0.2865958
41,20,18,2,b,0.46153438
41,20,19,2,b,0.7122834
41,20,20,2,b,4.5231204
41,21,1,2,b,2.0321558
41,21,2,2,b,8.208193
41,21,3,2,b,13.500963
41,21,4,2,b,15.275984
41,21,5,2,b,5.690316
41,21,6,2,b,4.305575
41,21,7,2,b,1.2126968
41,21,9,2,b,0.19702056
41,21,13,2,b,2.527838
41,21,14,2,b,0.47453633
41,21,16,2,b,3.147537
41,21,18,2,b,1.0975772
41,21,19,2,b,1.793408
41,21,20,2,b,19.550743
41,22,1,2,b,32.244987
41,22,2,2,b,43.53857
41,22,3,2,b,64.38809
41,22,4,2,b,66.55814
41,22,5,2,b,49.728447
41,22,6,2,b,46.074112
41,22,7,2,b,15.920337
41,22,9,2,b,15.756286
41,22,13,2,b,31.954578
41,22,14,2,b,16.36506
41,22,16,2,b,30.025867
41,22,18,2,b,27.784468
41,22,19,2,b,36.43834
41,22,20,2,b,76.915665
41,23,1,2,b,15.692071
41,23,2,2,b,20.44398
41,23,3,2,b,40.952618
41,23,4,2,b,47.0324
41,23,5,2,b,24.863388
41,23,6,2,b,28.536928
41,23,7,2,b,4.163436
41,23,9,2,b,4.652529
41,23,13,2,b,17.715977
41,23,14,2,b,5.4641385
41,23,16,2,b,13.073226
41,23,18,2,b,10.226857
41,23,19,2,b,18.059109
41,23,20,2,b,53.23035
41,24,1,2,b,1.5303588
41,24,2,2,b,2.4146967
41,24,3,2,b,5.03724
41,24,4,2,b,5.8978314
41,24,5,2,b,2.1772046
41,24,6,2,b,2.8965342
41,24,7,2,b,1.0212548
41,24,9,2,b,0.500614
41,24,13,2,b,1.1640899
41,24,14,2,b,0.90020627
41,24,16,2,b,1.772503
41,24,18,2,b,0.5810201
41,24,19,2,b,1.2137625
41,24,20,2,b,10.22992
41,25,1,2,b,0.19363707
41,25,2,2,b,0.17665723
41,25,3,2,b,0.2525801
41,25,4,2,b,0.18476142
41,25,5,2,b,0.18603407
41,25,6,2,b,0.54128724
41,25,7,2,b,0.2635158
41,25,9,2,b,0.22764003
41,25,13,2,b,0.11560165
41,25,14,2,b,0.24851263
41,25,16,2,b,0.13819364
41,25,18,2,b,0.22967575
41,25,19,2,b,0.17931126
41,25,20,2,b,0.49006343
41,26,1,2,b,3.3573728
41,26,2,2,b,10.169641
41,26,3,2,b,16.604507
41,26,4,2,b,20.057898
41,26,5,2,b,7.0607705
41,26,6,2,b,6.2772527
41,26,7,2,b,0.9760646
41,26,9,2,b,-0.039498106
41,26,13,2,b,3.6967084
41,26,14,2,b,0.6365088
41,26,16,2,b,2.6100233
41,26,18,2,b,0.6902761
41,26,19,2,b,3.4603062
41,26,20,2,b,26.240099
41,27,1,2,b,0.32353166
41,27,2,2,b,1.1392454
41,27,3,2,b,1.2063019
41,27,4,2,b,1.0093157
41,27,5,2,b,0.41532466
41,27,6,2,b,0.8109571
41,27,7,2,b,0.34818423
41,27,9,2,b,0.2994796
41,27,13,2,b,0.38156605
41,27,14,2,b,0.3300478
41,27,16,2,b,0.82833564
41,27,18,2,b,0.41917065
41,27,19,2,b,0.48475403
41,27,20,2,b,2.2192628
41,28,1,2,b,8.013191
41,28,2,2,b,19.661108
41,28,3,2,b,21.649296
41,28,4,2,b,18.608019
41,28,5,2,b,13.08141
41,28,6,2,b,8.4498005
41,28,7,2,b,5.37963
41,28,9,2,b,3.7752974
41,28,13,2,b,9.593858
41,28,14,2,b,3.6100667
41,28,16,2,b,8.461241
41,28,18,2,b,5.9762626
41,28,19,2,b,6.847303
41,28,20,2,b,27.29231
41,29,1,2,b,1.2776079
41,29,2,2,b,6.9130025
41,29,3,2,b,7.916711
41,29,4,2,b,12.176148
41,29,5,2,b,4.61193
41,29,6,2,b,2.7284968
41,29,7,2,b,0.710395
41,29,9,2,b,0.5073001
41,29,13,2,b,1.2177974
41,29,14,2,b,0.53078645
41,29,16,2,b,1.2737365
41,29,18,2,b,0.93074363
41,29,19,2,b,1.9697706
41,29,20,2,b,14.806517
41,30,1,2,b,24.048132
41,30,2,2,b,36.24204
41,30,3,2,b,55.600864
41,30,4,2,b,62.674103
41,30,5,2,b,38.250362
41,30,6,2,b,41.48846
41,30,7,2,b,12.220697
41,30,9,2,b,11.347669
41,30,13,2,b,24.612059
41,30,14,2,b,10.816181
41,30,16,2,b,21.026558
41,30,18,2,b,19.25837
41,30,19,2,b,26.376234
41,30,20,2,b,65.56347
41,31,1,2,b,1.1776977
41,31,2,2,b,3.9996672
41,31,3,2,b,3.4792225
41,31,4,2,b,3.4423993
41,31,5,2,b,2.0552075
41,31,6,2,b,1.0927228
41,31,7,2,b,0.06893457
41,31,9,2,b,-0.16597545
41,31,13,2,b,2.2650237
41,31,14,2,b,-0.19089863
41,31,16,2,b,1.5915972
41,31,18,2,b,0.7128076
41,31,19,2,b,0.6393683
41,31,20,2,b,7.000296
41,32,1,2,b,8.863417
41,32,2,2,b,20.169577
41,32,3,2,b,33.410965
41,32,4,2,b,39.34737
41,32,5,2,b,17.317001
41,32,6,2,b,18.282364
41,32,7,2,b,3.011707
41,32,9,2,b,1.45486
41,32,13,2,b,8.124479
41,32,14,2,b,2.2552137
41,32,16,2,b,8.046586
41,32,18,2,b,5.3537893
41,32,19,2,b,9.974886
41,32,20,2,b,43.384586
41,33,1,2,b,31.78931
41,33,2,2,b,56.32534
41,33,3,2,b,67.999954
41,33,4,2,b,59.300102
41,33,5,2,b,45.824806
41,33,6,2,b,41.32383
41,33,7,2,b,17.416548
41,33,9,2,b,16.440298
41,33,13,2,b,32.607513
41,33,14,2,b,16.535913
41,33,16,2,b,32.845562
41,33,18,2,b,27.555962
41,33,19,2,b,33.414654
41,33,20,2,b,71.6171
41,34,1,2,b,0.17863952
41,34,2,2,b,0.18162954
41,34,3,2,b,0.4183275
41,34,4,2,b,0.53154117
41,34,5,2,b,0.39131665
41,34,6,2,b,0.2765472
41,34,7,2,b,0.6030232
41,34,9,2,b,0.563097
41,34,13,2,b,0.11615625
41,34,14,2,b,0.31850547
41,34,16,2,b,0.345409
41,34,18,2,b,0.42387173
41,34,19,2,b,0.43285528
41,34,20,2,b,0.916864
41,35,1,2,b,0.3149784
41,35,2,2,b,0.648047
41,35,3,2,b,0.7926255
41,35,4,2,b,1.542044
41,35,5,2,b,0.6908721
41,35,6,2,b,0.57309675
41,35,7,2,b,0.6119117
41,35,9,2,b,0.39871028
41,35,13,2,b,0.29540312
41,35,14,2,b,0.39386955
41,35,16,2,b,0.40728772
41,35,18,2,b,0.61666244
41,35,19,2,b,0.5437221
41,35,20,2,b,1.5877526
41,36,1,2,b,0.4098522
41,36,2,2,b,0.55080307
41,36,3,2,b,0.69065475
41,36,4,2,b,1.0309072
41,36,5,2,b,0.699709
41,36,6,2,b,0.5325357
41,36,7,2,b,0.67764664
41,36,9,2,b,0.6484761
41,36,13,2,b,0.21096623
41,36,14,2,b,0.5540728
41,36,16,2,b,0.36457753
41,36,18,2,b,0.5627622
41,36,19,2,b,0.51538694
41,36,20,2,b,0.94523054
41,37,1,2,b,0.20504525
41,37,2,2,b,0.23858747
41,37,3,2,b,0.7329984
41,37,4,2,b,0.8062637
41,37,5,2,b,0.56164145
41,37,6,2,b,0.47560164
41,37,7,2,b,0.58499473
41,37,9,2,b,0.5244472
41,37,13,2,b,0.18128882
41,37,14,2,b,0.5660967
41,37,16,2,b,0.33269507
41,37,18,2,b,0.6568465
41,37,19,2,b,0.4504647
41,37,20,2,b,0.61841196
41,38,1,2,b,0.44895706
41,38,2,2,b,1.6748
41,38,3,2,b,0.9720921
41,38,4,2,b,1.1041949
41,38,5,2,b,0.5220891
41,38,6,2,b,0.8017407
41,38,7,2,b,0.43053547
41,38,9,2,b,0.4946062
41,38,13,2,b,0.5431752
41,38,14,2,b,0.42486644
41,38,16,2,b,-0.028162898
41,38,18,2,b,0.46553764
41,38,19,2,b,0.74649924
41,38,20,2,b,3.1939945
41,39,1,2,b,0.7280532
41,39,2,2,b,5.0174537
41,39,3,2,b,5.3020296
41,39,4,2,b,7.2380767
41,39,5,2,b,3.3219526
41,39,6,2,b,1.4154216
41,39,7,2,b,0.7097916
41,39,9,2,b,0.5162047
41,39,13,2,b,1.5254613
41,39,14,2,b,0.29520664
41,39,16,2,b,0.95970494
41,39,18,2,b,0.71346354
41,39,19,2,b,0.75729346
41,39,20,2,b,9.33203
41,40,1,2,b,0.8655696
41,40,2,2,b,3.68457
41,40,3,2,b,4.2995815
41,40,4,2,b,5.1423144
41,40,5,2,b,2.235795
41,40,6,2,b,1.3352106
41,40,7,2,b,0.50992996
41,40,9,2,b,0.15152667
41,40,13,2,b,1.0330079
41,40,14,2,b,-0.1567093
41,40,16,2,b,1.2418749
41,40,18,2,b,0.53038305
41,40,19,2,b,0.714159
41,40,20,2,b,9.352727
41,41,1,2,b,15.808773
41,41,2,2,b,21.984297
41,41,3,2,b,44.758427
41,41,4,2,b,46.558327
41,41,5,2,b,27.880919
41,41,6,2,b,29.904528
41,41,7,2,b,5.6620746
41,41,9,2,b,6.0237293
41,41,13,2,b,16.979252
41,41,14,2,b,5.5460806
41,41,16,2,b,14.569073
41,41,18,2,b,11.534816
41,41,19,2,b,16.679604
41,41,20,2,b,55.376675
41,42,1,2,b,5.347486
41,42,2,2,b,13.35335
41,42,3,2,b,16.68909
41,42,4,2,b,15.488867
41,42,5,2,b,8.558523
41,42,6,2,b,6.869854
41,42,7,2,b,2.818082
41,42,9,2,b,1.5925165
41,42,13,2,b,7.0354986
41,42,14,2,b,1.1431086
41,42,16,2,b,5.964093
41,42,18,2,b,3.7884195
41,42,19,2,b,3.5859492
41,42,20,2,b,21.669544
41,43,1,2,b,12.584553
41,43,2,2,b,20.814522
41,43,3,2,b,41.025528
41,43,4,2,b,46.227337
41,43,5,2,b,22.77329
41,43,6,2,b,27.00402
41,43,7,2,b,5.7085457
41,43,9,2,b,4.5658827
41,43,13,2,b,12.992878
41,43,14,2,b,4.607111
41,43,16,2,b,11.470655
41,43,18,2,b,8.535732
41,43,19,2,b,13.918644
41,43,20,2,b,53.31529
41,44,1,2,b,0.5614768
41,44,2,2,b,0.13714221
41,44,3,2,b,0.32447162
41,44,4,2,b,0.40453756
41,44,5,2,b,0.3639218
41,44,6,2,b,0.24209273
41,44,7,2,b,0.47060433
41,44,9,2,b,0.4280319
41,44,13,2,b,0.33791178
41,44,14,2,b,0.47296405
41,44,16,2,b,0.35227126
41,44,18,2,b,0.45767006
41,44,19,2,b,0.70344746
41,44,20,2,b,0.41075268
41,45,1,2,b,2.9049819
41,45,2,2,b,9.838515
41,45,3,2,b,17.268623
41,45,4,2,b,19.338146
41,45,5,2,b,7.9895606
41,45,6,2,b,6.5857506
41,45,7,2,b,0.87563753
41,45,9,2,b,0.29800126
41,45,13,2,b,3.4808125
41,45,14,2,b,0.54819983
41,45,16,2,b,3.4607751
41,45,18,2,b,1.9578987
41,45,19,2,b,2.9421518
41,45,20,2,b,25.58971
41,46,1,2,b,10.029248
41,46,2,2,b,20.228487
41,46,3,2,b,36.62764
41,46,4,2,b,43.787403
41,46,5,2,b,20.481485
41,46,6,2,b,22.887358
41,46,7,2,b,3.2948205
41,46,9,2,b,1.8802037
41,46,13,2,b,9.700499
41,46,14,2,b,2.264682
41,46,16,2,b,8.285408
41,46,18,2,b,6.2398977
41,46,19,2,b,11.77851
41,46,20,2,b,47.307095
41,47,1,2,b,14.359653
41,47,2,2,b,24.241306
41,47,3,2,b,40.490005
41,47,4,2,b,45.142353
41,47,5,2,b,26.867615
41,47,6,2,b,25.252869
41,47,7,2,b,5.186009
41,47,9,2,b,3.5959516
41,47,13,2,b,14.857368
41,47,14,2,b,4.4989204
41,47,16,2,b,12.315117
41,47,18,2,b,10.622916
41,47,19,2,b,17.262035
41,47,20,2,b,53.2685
41,48,1,2,b,9.219073
41,48,2,2,b,23.100073
41,48,3,2,b,29.397902
41,48,4,2,b,37.6614
41,48,5,2,b,19.089373
41,48,6,2,b,16.4705
41,48,7,2,b,2.8356817
41,48,9,2,b,1.687589
41,48,13,2,b,8.849688
41,48,14,2,b,2.1170442
41,48,16,2,b,7.6402535
41,48,18,2,b,6.2048526
41,48,19,2,b,9.695243
41,48,20,2,b,39.184418
41,49,1,2,b,3.6914594
41,49,2,2,b,10.940888
41,49,3,2,b,17.832064
41,49,4,2,b,21.422752
41,49,5,2,b,7.872714
41,49,6,2,b,7.143081
41,49,7,2,b,1.0477737
41,49,9,2,b,-0.00563312
41,49,13,2,b,4.1449018
41,49,14,2,b,0.7446789
41,49,16,2,b,2.8389485
41,49,18,2,b,1.0533102
41,49,19,2,b,3.9284728
41,49,20,2,b,27.625391
41,50,1,2,b,7.142973
41,50,2,2,b,14.157569
41,50,3,2,b,29.608528
41,50,4,2,b,36.036663
41,50,5,2,b,15.258085
41,50,6,2,b,15.312825
41,50,7,2,b,2.0827963
41,50,9,2,b,0.7739043
41,50,13,2,b,6.7728586
41,50,14,2,b,1.6641004
41,50,16,2,b,5.336182
41,50,18,2,b,3.3538883
41,50,19,2,b,8.326221
41,50,20,2,b,41.542854
42,1,1,2,b,-0.16723827
42,1,2,2,b,0.24042441
42,1,3,2,b,0.89061594
42,1,4,2,b,1.2020923
42,1,5,2,b,-0.14119758
42,1,6,2,b,0.4074559
42,1,7,2,b,0.5091615
42,1,9,2,b,0.3664907
42,1,13,2,b,-0.46426004
42,1,14,2,b,0.12538294
42,1,16,2,b,0.40662467
42,1,18,2,b,-0.09679709
42,1,19,2,b,0.61093456
42,1,20,2,b,1.9876901
42,2,1,2,b,3.2073789
42,2,2,2,b,3.1069975
42,2,3,2,b,4.5542426
42,2,4,2,b,13.571307
42,2,5,2,b,0.41422766
42,2,6,2,b,3.97421
42,2,7,2,b,4.721622
42,2,9,2,b,2.438092
42,2,13,2,b,3.574506
42,2,14,2,b,3.597481
42,2,16,2,b,1.1154926
42,2,18,2,b,0.23098524
42,2,19,2,b,3.207352
42,2,20,2,b,23.321325
42,3,1,2,b,2.638573
42,3,2,2,b,8.161035
42,3,3,2,b,12.347675
42,3,4,2,b,20.907299
42,3,5,2,b,6.8751416
42,3,6,2,b,5.2439938
42,3,7,2,b,0.57578695
42,3,9,2,b,0.1274102
42,3,13,2,b,1.9613919
42,3,14,2,b,0.5103165
42,3,16,2,b,1.5567919
42,3,18,2,b,0.359936
42,3,19,2,b,2.983987
42,3,20,2,b,23.9984
42,4,1,2,b,24.860853
42,4,2,2,b,27.97252
42,4,3,2,b,46.444473
42,4,4,2,b,51.798042
42,4,5,2,b,31.733646
42,4,6,2,b,29.1606
42,4,7,2,b,11.02574
42,4,9,2,b,6.87799
42,4,13,2,b,30.007185
42,4,14,2,b,11.253465
42,4,16,2,b,18.447565
42,4,18,2,b,17.65841
42,4,19,2,b,25.787907
42,4,20,2,b,62.664925
42,5,1,2,b,16.662796
42,5,2,2,b,18.111519
42,5,3,2,b,35.44891
42,5,4,2,b,42.279556
42,5,5,2,b,18.732742
42,5,6,2,b,23.646912
42,5,7,2,b,4.2813787
42,5,9,2,b,2.8456562
42,5,13,2,b,17.280996
42,5,14,2,b,6.5054207
42,5,16,2,b,13.890044
42,5,18,2,b,8.475558
42,5,19,2,b,16.803007
42,5,20,2,b,52.134357
42,6,1,2,b,18.62994
42,6,2,2,b,27.939249
42,6,3,2,b,47.24407
42,6,4,2,b,51.799667
42,6,5,2,b,30.599968
42,6,6,2,b,27.980774
42,6,7,2,b,9.263856
42,6,9,2,b,5.486469
42,6,13,2,b,17.509756
42,6,14,2,b,7.252503
42,6,16,2,b,16.416716
42,6,18,2,b,11.147036
42,6,19,2,b,21.29706
42,6,20,2,b,58.837498
42,7,1,2,b,30.722507
42,7,2,2,b,31.716116
42,7,3,2,b,59.673344
42,7,4,2,b,65.73185
42,7,5,2,b,34.947475
42,7,6,2,b,41.01655
42,7,7,2,b,20.747168
42,7,9,2,b,15.028375
42,7,13,2,b,32.238697
42,7,14,2,b,17.643158
42,7,16,2,b,21.968313
42,7,18,2,b,18.839815
42,7,19,2,b,28.827183
42,7,20,2,b,68.60141
42,8,1,2,b,40.41762
42,8,2,2,b,44.81716
42,8,3,2,b,68.0818
42,8,4,2,b,73.80765
42,8,5,2,b,50.114742
42,8,6,2,b,50.81548
42,8,7,2,b,27.692799
42,8,9,2,b,24.924498
42,8,13,2,b,47.848904
42,8,14,2,b,28.017284
42,8,16,2,b,35.437153
42,8,18,2,b,33.578243
42,8,19,2,b,42.00787
42,8,20,2,b,81.392204
42,9,1,2,b,0.45373368
42,9,2,2,b,1.1322817
42,9,3,2,b,1.0802907
42,9,4,2,b,0.9594303
42,9,5,2,b,0.6430318
42,9,6,2,b,0.60564685
42,9,7,2,b,1.3574187
42,9,9,2,b,0.6298166
42,9,13,2,b,0.37331337
42,9,14,2,b,0.40367585
42,9,16,2,b,3.275559
42,9,18,2,b,0.6179013
42,9,19,2,b,0.84112746
42,9,20,2,b,2.1168885
42,10,1,2,b,18.190582
42,10,2,2,b,19.780327
42,10,3,2,b,42.094997
42,10,4,2,b,53.100777
42,10,5,2,b,22.232666
42,10,6,2,b,30.695204
42,10,7,2,b,9.903026
42,10,9,2,b,8.834855
42,10,13,2,b,19.871716
42,10,14,2,b,7.959986
42,10,16,2,b,14.26334
42,10,18,2,b,10.445592
42,10,19,2,b,17.233885
42,10,20,2,b,56.630283
42,11,1,2,b,40.910122
42,11,2,2,b,41.723858
42,11,3,2,b,63.250294
42,11,4,2,b,65.91071
42,11,5,2,b,49.208977
42,11,6,2,b,47.967133
42,11,7,2,b,22.576012
42,11,9,2,b,21.90699
42,11,13,2,b,51.01055
42,11,14,2,b,24.745396
42,11,16,2,b,38.77029
42,11,18,2,b,33.237373
42,11,19,2,b,40.937702
42,11,20,2,b,76.73504
42,12,1,2,b,24.331099
42,12,2,2,b,17.674913
42,12,3,2,b,42.441315
42,12,4,2,b,53.924732
42,12,5,2,b,22.844252
42,12,6,2,b,31.807743
42,12,7,2,b,13.23978
42,12,9,2,b,10.882444
42,12,13,2,b,26.222782
42,12,14,2,b,16.254524
42,12,16,2,b,15.627958
42,12,18,2,b,14.414239
42,12,19,2,b,24.79757
42,12,20,2,b,67.20735
42,13,1,2,b,16.82552
42,13,2,2,b,16.787655
42,13,3,2,b,28.982243
42,13,4,2,b,40.386818
42,13,5,2,b,14.1361
42,13,6,2,b,20.931475
42,13,7,2,b,7.156417
42,13,9,2,b,4.372114
42,13,13,2,b,21.791355
42,13,14,2,b,12.61609
42,13,16,2,b,14.290566
42,13,18,2,b,11.495507
42,13,19,2,b,19.948019
42,13,20,2,b,55.580235
42,14,1,2,b,5.049022
42,14,2,2,b,3.6238992
42,14,3,2,b,6.499221
42,14,4,2,b,9.280486
42,14,5,2,b,-0.80889857
42,14,6,2,b,3.3870382
42,14,7,2,b,3.310529
42,14,9,2,b,0.8339109
42,14,13,2,b,2.3459284
42,14,14,2,b,7.058582
42,14,16,2,b,4.028676
42,14,18,2,b,0.8670354
42,14,19,2,b,6.105613
42,14,20,2,b,26.324833
42,15,1,2,b,25.038918
42,15,2,2,b,27.443668
42,15,3,2,b,51.47415
42,15,4,2,b,56.265556
