Amine,Bromide,Catalyst,Solvent,Base,yield
42,3,7,2,b,0.57578695
42,3,9,2,b,0.1274102
42,3,13,2,b,1.9613919
42,3,14,2,b,0.5103165
42,3,16,2,b,1.5567919
42,3,18,2,b,0.359936
42,3,19,2,b,2.983987
42,3,20,2,b,23.9984
42,5,1,2,b,16.662796
42,5,2,2,b,18.111519
42,5,3,2,b,35.44891
42,5,4,2,b,42.279556
42,5,5,2,b,18.732742
42,5,6,2,b,23.646912
42,5,7,2,b,4.2813787
42,5,9,2,b,2.8456562
42,5,13,2,b,17.280996
42,5,14,2,b,6.5054207
42,5,16,2,b,13.890044
42,5,18,2,b,8.475558
42,5,19,2,b,16.803007
42,5,20,2,b,52.134357
42,9,1,2,b,0.45373368
42,9,2,2,b,1.1322817
42,9,3,2,b,1.0802907
42,9,4,2,b,0.9594303
42,9,5,2,b,0.6430318
42,9,6,2,b,0.60564685
42,9,7,2,b,1.3574187
42,9,9,2,b,0.6298166
42,9,13,2,b,0.37331337
42,9,14,2,b,0.40367585
42,9,16,2,b,3.275559
42,9,18,2,b,0.6179013
42,9,19,2,b,0.84112746
42,9,20,2,b,2.1168885
42,12,1,2,b,24.331099
42,12,2,2,b,17.674913
42,12,3,2,b,42.441315
42,12,4,2,b,53.924732
42,12,5,2,b,22.844252
42,12,6,2,b,31.807743
42,12,7,2,b,13.23978
42,12,9,2,b,10.882444
42,12,13,2,b,26.222782
42,12,14,2,b,16.254524
42,12,16,2,b,15.627958
42,12,18,2,b,14.414239
42,12,19,2,b,24.79757
42,12,20,2,b,67.20735
42,13,1,2,b,16.82552
42,13,2,2,b,16.787655
42,13,3,2,b,28.982243
42,13,4,2,b,40.386818
42,13,5,2,b,14.1361
42,13,6,2,b,20.931475
42,13,7,2,b,7.156417
42,13,9,2,b,4.372114
42,13,13,2,b,21.791355
42,13,14,2,b,12.61609
42,13,16,2,b,14.290566
42,13,18,2,b,11.495507
42,13,19,2,b,19.948019
42,13,20,2,b,55.580235
42,14,1,2,b,5.049022
42,14,2,2,b,3.6238992
42,14,3,2,b,6.499221
42,14,4,2,b,9.280486
42,14,5,2,b,-0.80889857
42,14,6,2,b,3.3870382
42,14,7,2,b,3.310529
42,14,9,2,b,0.8339109
42,14,13,2,b,2.3459284
42,14,14,2,b,7.058582
42,14,16,2,b,4.028676
42,14,18,2,b,0.8670354
42,14,19,2,b,6.105613
42,14,20,2,b,26.324833
42,16,1,2,b,58.61691
42,16,2,2,b,64.52315
42,16,3,2,b,92.65134
42,16,4,2,b,93.67892
42,16,5,2,b,72.98477
42,16,6,2,b,74.04807
42,16,7,2,b,47.782608
42,16,9,2,b,47.041847
42,16,13,2,b,62.213676
42,16,14,2,b,47.562313
42,16,16,2,b,57.86252
42,16,18,2,b,54.99412
42,16,19,2,b,63.746403
42,16,20,2,b,97.13699
42,17,1,2,b,14.910363
42,17,2,2,b,10.669225
42,17,3,2,b,14.229137
42,17,4,2,b,18.846033
42,17,5,2,b,10.094596
42,17,6,2,b,10.332133
42,17,7,2,b,12.068961
42,17,9,2,b,8.171989
42,17,13,2,b,8.353923
42,17,14,2,b,11.281223
42,17,16,2,b,6.272711
42,17,18,2,b,4.5032187
42,17,19,2,b,7.8273773
42,17,20,2,b,27.92236
42,18,1,2,b,45.666622
42,18,2,2,b,46.126186
42,18,3,2,b,66.5835
42,18,4,2,b,70.102646
42,18,5,2,b,55.845932
42,18,6,2,b,47.87067
42,18,7,2,b,22.628267
42,18,9,2,b,23.358913
42,18,13,2,b,49.62335
42,18,14,2,b,27.358627
42,18,16,2,b,36.786972
42,18,18,2,b,39.932114
42,18,19,2,b,44.82216
42,18,20,2,b,80.39238
42,19,1,2,b,1.001033
42,19,2,2,b,4.24192
42,19,3,2,b,2.927558
42,19,4,2,b,6.0894322
42,19,5,2,b,2.306663
42,19,6,2,b,1.36425
42,19,7,2,b,0.9972539
42,19,9,2,b,0.5873942
42,19,13,2,b,0.20600393
42,19,14,2,b,0.67446595
42,19,16,2,b,1.384456
42,19,18,2,b,0.5706049
42,19,19,2,b,1.378279
42,19,20,2,b,8.731673
42,20,1,2,b,0.7454488
42,20,2,2,b,2.7868412
42,20,3,2,b,5.380852
42,20,4,2,b,9.265344
42,20,5,2,b,2.4628906
42,20,6,2,b,1.7622716
42,20,7,2,b,0.34880355
42,20,9,2,b,-0.117138326
42,20,13,2,b,1.1076412
42,20,14,2,b,0.12675546
42,20,16,2,b,0.51783735
42,20,18,2,b,0.34186026
42,20,19,2,b,1.5051007
42,20,20,2,b,12.648124
42,23,1,2,b,36.304703
42,23,2,2,b,35.82981
42,23,3,2,b,57.06653
42,23,4,2,b,63.285084
42,23,5,2,b,40.875484
42,23,6,2,b,44.4976
42,23,7,2,b,17.954544
42,23,9,2,b,19.78392
42,23,13,2,b,44.797173
42,23,14,2,b,24.47534
42,23,16,2,b,34.29958
42,23,18,2,b,30.480335
42,23,19,2,b,39.56524
42,23,20,2,b,75.52252
42,25,1,2,b,0.34568688
42,25,2,2,b,0.5365983
42,25,3,2,b,0.4805757
42,25,4,2,b,0.37299925
42,25,5,2,b,0.22824766
42,25,6,2,b,0.37498596
42,25,7,2,b,1.294629
42,25,9,2,b,0.40531087
42,25,13,2,b,0.37875977
42,25,14,2,b,0.87633276
42,25,16,2,b,0.47133255
42,25,18,2,b,0.25972444
42,25,19,2,b,0.2182735
42,25,20,2,b,1.2101983
42,28,1,2,b,14.479836
42,28,2,2,b,34.098415
42,28,3,2,b,38.539192
42,28,4,2,b,33.346813
42,28,5,2,b,23.457167
42,28,6,2,b,17.659845
42,28,7,2,b,10.127682
42,28,9,2,b,7.757418
42,28,13,2,b,16.35226
42,28,14,2,b,7.429946
42,28,16,2,b,16.678429
42,28,18,2,b,11.587345
42,28,19,2,b,14.418357
42,28,20,2,b,44.346012
42,29,1,2,b,5.4210815
42,29,2,2,b,15.235155
42,29,3,2,b,20.26692
42,29,4,2,b,30.25676
42,29,5,2,b,12.830385
42,29,6,2,b,9.670296
42,29,7,2,b,2.732985
42,29,9,2,b,1.176698
42,29,13,2,b,4.017079
42,29,14,2,b,2.2040868
42,29,16,2,b,2.9977734
42,29,18,2,b,1.8024646
42,29,19,2,b,7.5849032
42,29,20,2,b,33.967037
42,32,1,2,b,26.077827
42,32,2,2,b,29.271168
42,32,3,2,b,53.787876
42,32,4,2,b,60.921127
42,32,5,2,b,33.095367
42,32,6,2,b,36.595276
42,32,7,2,b,11.649089
42,32,9,2,b,8.352712
42,32,13,2,b,24.733973
42,32,14,2,b,11.185498
42,32,16,2,b,19.51282
42,32,18,2,b,16.125612
42,32,19,2,b,27.315662
42,32,20,2,b,66.05858
42,33,1,2,b,50.396393
42,33,2,2,b,73.128006
42,33,3,2,b,85.73165
42,33,4,2,b,79.3639
42,33,5,2,b,66.38998
42,33,6,2,b,62.29396
42,33,7,2,b,29.090874
42,33,9,2,b,27.190865
42,33,13,2,b,51.14677
42,33,14,2,b,30.004066
42,33,16,2,b,54.531307
42,33,18,2,b,46.517796
42,33,19,2,b,54.20469
42,33,20,2,b,87.86996
42,34,1,2,b,0.31987435
42,34,2,2,b,-0.26031086
42,34,3,2,b,0.8966859
42,34,4,2,b,1.7589302
42,34,5,2,b,0.36491382
42,34,6,2,b,0.54243416
42,34,7,2,b,0.64018947
42,34,9,2,b,0.28078607
42,34,13,2,b,0.026546959
42,34,14,2,b,0.45257494
42,34,16,2,b,0.92425764
42,34,18,2,b,0.21276385
42,34,19,2,b,0.29053414
42,34,20,2,b,3.08875
42,35,1,2,b,0.3321482
42,35,2,2,b,0.7235398
42,35,3,2,b,1.9951632
42,35,4,2,b,4.271789
42,35,5,2,b,0.44617525
42,35,6,2,b,0.98316014
42,35,7,2,b,0.4273082
42,35,9,2,b,-0.0138035705
42,35,13,2,b,0.10763209
42,35,14,2,b,0.338576
42,35,16,2,b,1.0227485
42,35,18,2,b,0.07169806
42,35,19,2,b,0.80488944
42,35,20,2,b,6.5625896
42,36,1,2,b,0.28334257
42,36,2,2,b,0.43455577
42,36,3,2,b,0.7055756
42,36,4,2,b,2.252264
42,36,5,2,b,0.3720848
42,36,6,2,b,0.5157524
42,36,7,2,b,0.39932865
42,36,9,2,b,0.13775791
42,36,13,2,b,0.24503082
42,36,14,2,b,0.2279459
42,36,16,2,b,0.6113294
42,36,18,2,b,0.3625553
42,36,19,2,b,0.49282306
42,36,20,2,b,2.7719803
42,37,1,2,b,0.17054836
42,37,2,2,b,-0.33573812
42,37,3,2,b,0.9008737
42,37,4,2,b,2.4353032
42,37,5,2,b,-0.043636803
42,37,6,2,b,0.62479806
42,37,7,2,b,0.48195437
42,37,9,2,b,-0.043145847
42,37,13,2,b,-0.09008754
42,37,14,2,b,0.23052093
42,37,16,2,b,0.75294864
42,37,18,2,b,-0.006475981
42,37,19,2,b,0.39161384
42,37,20,2,b,4.2508025
42,41,1,2,b,36.581963
42,41,2,2,b,30.550814
42,41,3,2,b,67.15142
42,41,4,2,b,70.474236
42,41,5,2,b,49.30814
42,41,6,2,b,55.015488
42,41,7,2,b,19.300888
42,41,9,2,b,20.08064
42,41,13,2,b,40.39612
42,41,14,2,b,22.195234
42,41,16,2,b,32.505142
42,41,18,2,b,27.741201
42,41,19,2,b,37.21962
42,41,20,2,b,78.59288
42,44,1,2,b,0.5303694
42,44,2,2,b,0.1543079
42,44,3,2,b,0.30438647
42,44,4,2,b,0.52583826
42,44,5,2,b,0.43522438
42,44,6,2,b,0.55445814
42,44,7,2,b,0.0800186
42,44,9,2,b,-0.10593429
42,44,13,2,b,0.59461105
42,44,14,2,b,0.5012948
42,44,16,2,b,0.68153197
42,44,18,2,b,0.62565756
42,44,19,2,b,1.0664344
42,44,20,2,b,0.9028854
42,48,1,2,b,22.13241
42,48,2,2,b,38.593388
42,48,3,2,b,47.4031
42,48,4,2,b,54.997486
42,48,5,2,b,37.966396
42,48,6,2,b,29.942533
42,48,7,2,b,6.695707
42,48,9,2,b,4.179213
42,48,13,2,b,20.174105
42,48,14,2,b,6.775211
42,48,16,2,b,19.320665
42,48,18,2,b,17.538399
42,48,19,2,b,25.973124
42,48,20,2,b,64.59
44,2,1,2,b,12.367621
44,2,2,2,b,12.438848
44,2,3,2,b,3.1936603
44,2,4,2,b,16.25025
44,2,5,2,b,5.792297
44,2,6,2,b,5.3105645
44,2,7,2,b,14.474613
44,2,9,2,b,9.796409
44,2,13,2,b,9.631355
44,2,14,2,b,14.466643
44,2,16,2,b,7.126539
44,2,18,2,b,9.183686
44,2,19,2,b,12.700028
44,2,20,2,b,31.33341
44,3,1,2,b,1.6000133
44,3,2,2,b,3.2638485
44,3,3,2,b,4.2557545
44,3,4,2,b,10.308534
44,3,5,2,b,2.2422354
44,3,6,2,b,2.0019433
44,3,7,2,b,1.890331
44,3,9,2,b,0.53243417
44,3,13,2,b,1.2112765
44,3,14,2,b,1.8536079
44,3,16,2,b,0.6927684
44,3,18,2,b,-0.33719704
44,3,19,2,b,2.1786335
44,3,20,2,b,15.686372
44,5,1,2,b,17.898556
44,5,2,2,b,14.796119
44,5,3,2,b,25.177834
44,5,4,2,b,32.572792
44,5,5,2,b,11.519744
44,5,6,2,b,15.738755
44,5,7,2,b,6.9221745
44,5,9,2,b,3.9876919
44,5,13,2,b,16.755814
44,5,14,2,b,11.062048
44,5,16,2,b,14.149254
44,5,18,2,b,6.604629
44,5,19,2,b,16.160976
44,5,20,2,b,48.12805
44,9,1,2,b,0.7568221
44,9,2,2,b,0.6265143
44,9,3,2,b,0.67006516
44,9,4,2,b,0.56139976
44,9,5,2,b,0.35480404
44,9,6,2,b,0.41886574
44,9,7,2,b,2.0968206
44,9,9,2,b,0.76855445
44,9,13,2,b,0.32448217
44,9,14,2,b,1.350466
44,9,16,2,b,4.1392784
44,9,18,2,b,0.45318258
44,9,19,2,b,0.74288833
44,9,20,2,b,1.277709
44,12,1,2,b,34.54843
44,12,2,2,b,22.488554
44,12,3,2,b,34.945957
44,12,4,2,b,50.31589
44,12,5,2,b,25.165173
44,12,6,2,b,29.061964
44,12,7,2,b,22.514431
44,12,9,2,b,18.122286
44,12,13,2,b,31.814161
44,12,14,2,b,27.374758
44,12,16,2,b,19.864782
44,12,18,2,b,21.358116
44,12,19,2,b,32.25385
44,12,20,2,b,67.7757
44,13,1,2,b,25.36877
44,13,2,2,b,22.184763
44,13,3,2,b,21.541216
44,13,4,2,b,35.247025
44,13,5,2,b,12.558888
44,13,6,2,b,20.12701
44,13,7,2,b,15.021547
44,13,9,2,b,9.64114
44,13,13,2,b,28.993187
44,13,14,2,b,23.90035
44,13,16,2,b,18.747013
44,13,18,2,b,18.819891
44,13,19,2,b,26.845133
44,13,20,2,b,57.137997
44,14,1,2,b,9.54897
44,14,2,2,b,8.149573
44,14,3,2,b,5.108481
44,14,4,2,b,9.037148
44,14,5,2,b,0.27903277
44,14,6,2,b,3.692926
44,14,7,2,b,13.566774
44,14,9,2,b,8.786458
44,14,13,2,b,5.6369915
44,14,14,2,b,18.404861
44,14,16,2,b,8.047468
44,14,18,2,b,4.8600564
44,14,19,2,b,10.484961
44,14,20,2,b,26.84679
44,16,1,2,b,59.857456
44,16,2,2,b,64.72539
44,16,3,2,b,78.12713
44,16,4,2,b,81.69654
44,16,5,2,b,65.92863
44,16,6,2,b,60.32565
44,16,7,2,b,58.964287
44,16,9,2,b,55.901638
44,16,13,2,b,60.01945
44,16,14,2,b,58.469418
44,16,16,2,b,55.60359
44,16,18,2,b,51.745113
44,16,19,2,b,59.42136
44,16,20,2,b,87.5601
44,17,1,2,b,21.063034
44,17,2,2,b,15.196856
44,17,3,2,b,8.016663
44,17,4,2,b,12.529407
44,17,5,2,b,10.272809
44,17,6,2,b,7.647689
44,17,7,2,b,32.53686
44,17,9,2,b,27.05761
44,17,13,2,b,8.729573
44,17,14,2,b,31.618053
44,17,16,2,b,9.35476
44,17,18,2,b,7.548675
44,17,19,2,b,9.429368
44,17,20,2,b,24.11448
44,18,1,2,b,48.498283
44,18,2,2,b,46.12432
44,18,3,2,b,48.12251
44,18,4,2,b,55.99864
44,18,5,2,b,48.1076
44,18,6,2,b,33.191875
44,18,7,2,b,28.727697
44,18,9,2,b,25.977623
44,18,13,2,b,44.558475
44,18,14,2,b,34.049534
44,18,16,2,b,32.788486
44,18,18,2,b,36.3736
44,18,19,2,b,40.71563
44,18,20,2,b,72.04636
44,19,1,2,b,0.6915327
44,19,2,2,b,1.5542871
44,19,3,2,b,1.3141198
44,19,4,2,b,2.0713198
44,19,5,2,b,1.191652
44,19,6,2,b,0.90918505
44,19,7,2,b,1.2997975
44,19,9,2,b,0.4290529
44,19,13,2,b,0.18517926
44,19,14,2,b,1.1229972
44,19,16,2,b,1.3088676
44,19,18,2,b,0.38134417
44,19,19,2,b,1.0103636
44,19,20,2,b,4.2356577
44,20,1,2,b,0.50917125
44,20,2,2,b,0.6046102
44,20,3,2,b,1.9058858
44,20,4,2,b,4.093866
44,20,5,2,b,0.77813125
44,20,6,2,b,0.74542534
44,20,7,2,b,1.7882912
44,20,9,2,b,0.24628039
44,20,13,2,b,0.6733355
44,20,14,2,b,1.461095
44,20,16,2,b,0.027531302
44,20,18,2,b,-0.033295434
44,20,19,2,b,1.2125419
44,20,20,2,b,6.7794147
44,23,1,2,b,40.62418
44,23,2,2,b,37.265152
44,23,3,2,b,44.5822
44,23,4,2,b,53.518288
44,23,5,2,b,35.212845
44,23,6,2,b,36.24764
44,23,7,2,b,26.880697
44,23,9,2,b,25.903883
44,23,13,2,b,46.938866
44,23,14,2,b,35.844555
44,23,16,2,b,34.279545
44,23,18,2,b,30.947104
44,23,19,2,b,41.15434
44,23,20,2,b,71.14024
44,25,1,2,b,0.68835115
44,25,2,2,b,0.3513026
44,25,3,2,b,0.11861729
44,25,4,2,b,-0.07938728
44,25,5,2,b,0.105876744
44,25,6,2,b,0.24882652
44,25,7,2,b,8.957497
44,25,9,2,b,5.645707
44,25,13,2,b,0.26313594
44,25,14,2,b,5.468957
44,25,16,2,b,0.7106643
44,25,18,2,b,0.03492801
44,25,19,2,b,0.059489127
44,25,20,2,b,0.17037879
44,28,1,2,b,8.936293
44,28,2,2,b,24.211864
44,28,3,2,b,25.39908
44,28,4,2,b,20.6127
44,28,5,2,b,13.747362
44,28,6,2,b,8.686223
44,28,7,2,b,8.34785
44,28,9,2,b,5.9106574
44,28,13,2,b,10.41253
44,28,14,2,b,6.160201
44,28,16,2,b,10.269367
44,28,18,2,b,6.096304
44,28,19,2,b,7.705359
44,28,20,2,b,29.907053
44,29,1,2,b,4.2988
44,29,2,2,b,8.382927
44,29,3,2,b,10.3779955
44,29,4,2,b,17.891499
44,29,5,2,b,5.444947
44,29,6,2,b,4.2545586
44,29,7,2,b,4.482564
44,29,9,2,b,2.3102193
44,29,13,2,b,2.623488
44,29,14,2,b,4.325817
44,29,16,2,b,1.3525884
44,29,18,2,b,0.070452936
44,29,19,2,b,5.189382
44,29,20,2,b,23.607851
44,32,1,2,b,27.92022
44,32,2,2,b,26.992538
44,32,3,2,b,41.785496
44,32,4,2,b,49.230476
44,32,5,2,b,24.615791
44,32,6,2,b,24.15227
44,32,7,2,b,18.751667
44,32,9,2,b,10.942091
44,32,13,2,b,23.146591
44,32,14,2,b,17.723394
44,32,16,2,b,16.984158
44,32,18,2,b,11.408408
44,32,19,2,b,24.455896
44,32,20,2,b,58.48792
44,33,1,2,b,39.451424
44,33,2,2,b,59.52895
44,33,3,2,b,68.80438
44,33,4,2,b,61.897346
44,33,5,2,b,50.166454
44,33,6,2,b,45.034943
44,33,7,2,b,35.705986
44,33,9,2,b,31.834888
44,33,13,2,b,39.018192
44,33,14,2,b,34.10225
44,33,16,2,b,45.77518
44,33,18,2,b,33.275204
44,33,19,2,b,40.80923
44,33,20,2,b,70.1998
44,34,1,2,b,0.68034947
44,34,2,2,b,-0.19342817
44,34,3,2,b,0.39162248
44,34,4,2,b,0.7651836
44,34,5,2,b,0.14635862
44,34,6,2,b,0.29711956
44,34,7,2,b,5.1304927
44,34,9,2,b,2.435432
44,34,13,2,b,0.36421454
44,34,14,2,b,2.924646
44,34,16,2,b,1.1136055
44,34,18,2,b,0.053974066
44,34,19,2,b,0.24298373
44,34,20,2,b,1.1322302
44,35,1,2,b,0.600158
44,35,2,2,b,0.14215119
44,35,3,2,b,1.0925426
44,35,4,2,b,1.7367071
44,35,5,2,b,0.19133823
44,35,6,2,b,0.5049542
44,35,7,2,b,1.6602929
44,35,9,2,b,0.17822449
44,35,13,2,b,0.6891948
44,35,14,2,b,1.9241257
44,35,16,2,b,1.5788738
44,35,18,2,b,0.049665045
44,35,19,2,b,0.583816
44,35,20,2,b,3.6102982
44,36,1,2,b,0.41131797
44,36,2,2,b,-0.18370076
44,36,3,2,b,0.47517502
44,36,4,2,b,0.9061771
44,36,5,2,b,0.33740425
44,36,6,2,b,0.31052893
44,36,7,2,b,0.45510456
44,36,9,2,b,-0.39910227
44,36,13,2,b,0.30828226
44,36,14,2,b,0.8691297
44,36,16,2,b,0.75366676
44,36,18,2,b,0.3114158
44,36,19,2,b,0.65759784
44,36,20,2,b,0.90617645
44,37,1,2,b,0.37476584
44,37,2,2,b,-0.7158585
44,37,3,2,b,0.3122217
44,37,4,2,b,1.0845743
44,37,5,2,b,0.0024498834
44,37,6,2,b,0.39236188
44,37,7,2,b,1.0874438
44,37,9,2,b,-0.24934493
44,37,13,2,b,0.4299099
44,37,14,2,b,1.4359905
44,37,16,2,b,1.2018231
44,37,18,2,b,0.013921384
44,37,19,2,b,0.40363982
44,37,20,2,b,2.8850036
44,41,1,2,b,40.04908
44,41,2,2,b,29.881506
44,41,3,2,b,54.613247
44,41,4,2,b,59.564316
44,41,5,2,b,41.55582
44,41,6,2,b,42.20806
44,41,7,2,b,35.779095
44,41,9,2,b,33.11475
44,41,13,2,b,39.902832
44,41,14,2,b,35.77147
44,41,16,2,b,31.762585
44,41,18,2,b,24.065495
44,41,19,2,b,35.17745
44,41,20,2,b,72.03371
44,44,1,2,b,0.708746
44,44,2,2,b,-0.11083398
44,44,3,2,b,0.4057941
44,44,4,2,b,0.48980692
44,44,5,2,b,0.2610891
44,44,6,2,b,0.49762905
44,44,7,2,b,-0.09521702
44,44,9,2,b,-0.41014805
44,44,13,2,b,0.571428
44,44,14,2,b,1.1348504
44,44,16,2,b,1.5386539
44,44,18,2,b,0.2678387
44,44,19,2,b,1.0005968
44,44,20,2,b,1.1078249
44,48,1,2,b,16.1341
44,48,2,2,b,26.59222
44,48,3,2,b,32.236423
44,48,4,2,b,40.297993
44,48,5,2,b,24.157362
44,48,6,2,b,15.233091
44,48,7,2,b,5.1152678
44,48,9,2,b,2.6282794
44,48,13,2,b,12.149037
44,48,14,2,b,6.017808
44,48,16,2,b,11.457879
44,48,18,2,b,6.443156
44,48,19,2,b,16.790993
44,48,20,2,b,53.415035
46,2,1,2,b,38.270832
46,2,2,2,b,35.75257
46,2,3,2,b,10.624434
46,2,4,2,b,30.971653
46,2,5,2,b,26.808374
46,2,6,2,b,17.630089
46,2,7,2,b,28.568214
46,2,9,2,b,28.118933
46,2,13,2,b,34.996338
46,2,14,2,b,34.92021
46,2,16,2,b,30.528793
46,2,18,2,b,32.109646
46,2,19,2,b,34.23622
46,2,20,2,b,57.820847
46,3,1,2,b,10.298797
46,3,2,2,b,9.975928
46,3,3,2,b,15.945977
46,3,4,2,b,23.956419
46,3,5,2,b,9.027163
46,3,6,2,b,6.7806683
46,3,7,2,b,7.72201
46,3,9,2,b,4.160758
46,3,13,2,b,7.973921
46,3,14,2,b,4.849806
46,3,16,2,b,6.710928
46,3,18,2,b,-0.51617974
46,3,19,2,b,6.120101
46,3,20,2,b,27.691006
46,5,1,2,b,45.31098
46,5,2,2,b,34.74459
46,5,3,2,b,41.073452
46,5,4,2,b,49.84868
46,5,5,2,b,36.10319
46,5,6,2,b,38.573166
46,5,7,2,b,26.305998
46,5,9,2,b,25.850672
46,5,13,2,b,46.740627
46,5,14,2,b,32.324123
46,5,16,2,b,43.886078
46,5,18,2,b,31.049301
46,5,19,2,b,38.587456
46,5,20,2,b,69.92226
46,9,1,2,b,2.4676645
46,9,2,2,b,1.3092614
46,9,3,2,b,1.8211038
46,9,4,2,b,1.7765355
46,9,5,2,b,0.41596916
46,9,6,2,b,1.0503747
46,9,7,2,b,4.1153016
46,9,9,2,b,1.7985651
46,9,13,2,b,2.0459642
46,9,14,2,b,2.5798154
46,9,16,2,b,9.809766
46,9,18,2,b,0.7942765
46,9,19,2,b,1.2343187
46,9,20,2,b,3.8308873
46,12,1,2,b,63.927635
46,12,2,2,b,45.15061
46,12,3,2,b,48.926266
46,12,4,2,b,68.74041
46,12,5,2,b,54.373528
46,12,6,2,b,50.42654
46,12,7,2,b,43.687824
46,12,9,2,b,45.105965
46,12,13,2,b,61.284027
46,12,14,2,b,52.227848
46,12,16,2,b,50.844772
46,12,18,2,b,50.527267
46,12,19,2,b,56.818233
46,12,20,2,b,89.23113
46,13,1,2,b,54.613323
46,13,2,2,b,45.394245
46,13,3,2,b,36.156467
46,13,4,2,b,52.740704
46,13,5,2,b,40.603397
46,13,6,2,b,41.494244
46,13,7,2,b,35.61873
46,13,9,2,b,35.26968
46,13,13,2,b,60.625267
46,13,14,2,b,47.37685
46,13,16,2,b,50.655956
46,13,18,2,b,46.7243
46,13,19,2,b,51.128006
46,13,20,2,b,80.64066
46,14,1,2,b,29.764294
46,14,2,2,b,22.492544
46,14,3,2,b,12.519884
46,14,4,2,b,19.085485
46,14,5,2,b,11.121765
46,14,6,2,b,13.524329
46,14,7,2,b,30.563005
46,14,9,2,b,26.709705
46,14,13,2,b,22.341232
46,14,14,2,b,34.428547
46,14,16,2,b,27.563725
46,14,18,2,b,18.331648
46,14,19,2,b,26.496962
46,14,20,2,b,45.100666
46,16,1,2,b,85.95845
46,16,2,2,b,84.66934
46,16,3,2,b,92.46295
46,16,4,2,b,96.51991
46,16,5,2,b,89.24323
46,16,6,2,b,80.954346
46,16,7,2,b,81.14825
46,16,9,2,b,82.44129
46,16,13,2,b,84.730354
46,16,14,2,b,81.6895
46,16,16,2,b,82.34614
46,16,18,2,b,75.118324
46,16,19,2,b,81.58265
46,16,20,2,b,104.59901
46,17,1,2,b,42.276814
46,17,2,2,b,29.493336
46,17,3,2,b,15.838349
46,17,4,2,b,26.30385
46,17,5,2,b,25.239574
46,17,6,2,b,13.995514
46,17,7,2,b,35.153316
46,17,9,2,b,29.156748
46,17,13,2,b,23.280815
46,17,14,2,b,36.89068
46,17,16,2,b,24.941261
46,17,18,2,b,21.329525
46,17,19,2,b,24.556858
46,17,20,2,b,43.521954
46,18,1,2,b,79.64575
46,18,2,2,b,68.92988
46,18,3,2,b,63.528717
46,18,4,2,b,75.900925
46,18,5,2,b,76.069595
46,18,6,2,b,57.133244
46,18,7,2,b,49.25235
46,18,9,2,b,53.854267
46,18,13,2,b,74.09846
46,18,14,2,b,59.9729
46,18,16,2,b,65.18656
46,18,18,2,b,67.60479
46,18,19,2,b,67.73528
46,18,20,2,b,95.8627
46,19,1,2,b,2.1058486
46,19,2,2,b,3.5859797
46,19,3,2,b,3.962042
46,19,4,2,b,6.76079
46,19,5,2,b,2.4175723
46,19,6,2,b,1.3286023
46,19,7,2,b,1.9293501
46,19,9,2,b,0.317905
46,19,13,2,b,1.2504731
46,19,14,2,b,0.99898684
46,19,16,2,b,3.0965006
46,19,18,2,b,0.10870428
46,19,19,2,b,1.8390208
46,19,20,2,b,9.462356
46,20,1,2,b,4.0929556
46,20,2,2,b,3.1466427
46,20,3,2,b,7.7271943
46,20,4,2,b,11.02027
46,20,5,2,b,3.2690556
46,20,6,2,b,2.4408853
46,20,7,2,b,6.511452
46,20,9,2,b,3.2753923
46,20,13,2,b,3.459236
46,20,14,2,b,3.1254606
46,20,16,2,b,1.8339574
46,20,18,2,b,-0.89439774
46,20,19,2,b,1.9729645
46,20,20,2,b,13.584564
46,23,1,2,b,72.49232
46,23,2,2,b,61.41129
46,23,3,2,b,60.182766
46,23,4,2,b,71.32465
46,23,5,2,b,64.92261
46,23,6,2,b,62.93078
46,23,7,2,b,53.835995
46,23,9,2,b,59.36541
46,23,13,2,b,79.37653
46,23,14,2,b,64.470604
46,23,16,2,b,69.51623
46,23,18,2,b,64.150444
46,23,19,2,b,68.43669
46,23,20,2,b,94.33848
46,25,1,2,b,1.365167
46,25,2,2,b,0.4149322
46,25,3,2,b,0.24751128
46,25,4,2,b,0.28637657
46,25,5,2,b,0.028463388
46,25,6,2,b,0.25948307
46,25,7,2,b,12.406171
46,25,9,2,b,6.3211203
46,25,13,2,b,0.7620923
46,25,14,2,b,5.6959724
46,25,16,2,b,1.6672044
46,25,18,2,b,-0.07650482
46,25,19,2,b,0.34706822
46,25,20,2,b,0.5643178
46,28,1,2,b,19.243492
46,28,2,2,b,41.77043
46,28,3,2,b,45.406563
46,28,4,2,b,37.06197
46,28,5,2,b,28.109303
46,28,6,2,b,21.896975
46,28,7,2,b,13.900664
46,28,9,2,b,11.666999
46,28,13,2,b,19.76398
46,28,14,2,b,10.744234
46,28,16,2,b,24.585257
46,28,18,2,b,14.367013
46,28,19,2,b,19.535975
46,28,20,2,b,46.040646
46,29,1,2,b,14.409522
46,29,2,2,b,16.840696
46,29,3,2,b,22.368975
46,29,4,2,b,32.40445
46,29,5,2,b,13.793483
46,29,6,2,b,10.174726
46,29,7,2,b,12.232697
46,29,9,2,b,7.451273
46,29,13,2,b,9.403716
46,29,14,2,b,8.612095
46,29,16,2,b,6.740875
46,29,18,2,b,0.40963873
46,29,19,2,b,10.964924
46,29,20,2,b,33.871365
46,32,1,2,b,54.671146
46,32,2,2,b,44.965797
46,32,3,2,b,56.29362
46,32,4,2,b,66.8992
